 16 RZ GEM    06 02 34.18 +22 18 32.4 10.804 0.005 10.052 0.005  9.822 0.014 25 25 25 10.803 10.056  9.806                      
 18 RZ GEM    06 02 42.29 +22 17 35.0 11.268 0.011 10.523 0.006 10.302 0.019 25 25 25 11.283 10.704 10.312                      
 21 RZ GEM    06 02 57.46 +22 09 26.9 11.184 0.009 10.564 0.010 10.455 0.017 25 25 25 11.181 10.576 10.426                      
 26 RZ GEM    06 02 38.99 +22 11 07.3 11.371 0.009 11.087 0.010 11.193 0.036 25 25 25 11.321 11.075 11.040                      
  1 S VUL     19 48 23.80 +27 17 11.4  5.410 0.018  4.806 0.016  4.586 0.015 34 34 34  5.359  4.825  4.549 Ceph S VUL           
  1 SS SCT    18 44 02.65 -07 40 05.7  6.968 0.003  5.829 0.003  5.266 0.038 22 22 20  7.058  5.908  5.314                      
  2 SS SCT    18 43 43.50 -07 43 52.0  6.299 0.018  5.918 0.016  5.818 0.015 22 22 22  6.304  5.910  5.732 Ceph SS SCT          
  4 SS SCT    18 44 10.93 -07 44 28.9  7.519 0.003  6.654 0.003  6.391 0.016 19 19 19  7.513  6.666  6.433                      
  6 SS SCT    18 44 05.02 -07 44 50.9  8.523 0.013  7.235 0.011  6.573 0.018 22 22 22  8.722  7.401  6.720 unclassified variable
  7 SS SCT    18 43 36.66 -07 39 43.0  8.297 0.003  7.404 0.002  7.150 0.007 22 22 22  8.280  7.421  7.097                      
  9 SS SCT    18 44 07.21 -07 44 17.6  8.719 0.003  7.672 0.003  7.360 0.017 22 22 22  8.745  7.684  7.325                      
 10 SS SCT    18 43 41.98 -07 41 49.0  8.859 0.003  7.693 0.002  7.256 0.004 22 22 22  8.912  7.761  7.222                      
 11 SS SCT    18 44 12.17 -07 38 58.2  8.866 0.007  7.819 0.004  7.374 0.045 19 19 17  8.878  7.841  7.401                      
 12 SS SCT    18 44 01.70 -07 47 40.0  8.943 0.004  7.865 0.007  7.529 0.005 22 22 22  9.339  8.016  7.618                      
 13 SS SCT    18 43 33.83 -07 41 36.2  9.288 0.008  7.906 0.006  7.247 0.007 22 22 22  9.312  7.826  7.175                      
 17 SS SCT    18 43 48.73 -07 40 53.7  8.833 0.004  8.002 0.003  7.752 0.011 22 22 22  8.848  7.993  7.736                      
 22 SS SCT    18 43 46.44 -07 44 20.6  9.099 0.003  8.140 0.003  7.920 0.004 22 22 22  9.111  8.196  7.827                      
 24 SS SCT    18 43 34.11 -07 42 30.0  9.284 0.004  8.245 0.003  7.944 0.010 22 22 22  9.307  8.220  7.854                      
 26 SS SCT    18 44 10.64 -07 45 46.0  9.390 0.004  8.305 0.006  7.913 0.014 19 19 19  9.442  8.338  7.958                      
 27 SS SCT    18 43 42.17 -07 46 54.1  9.453 0.004  8.310 0.003  7.937 0.015 22 22 22  9.512  8.309  7.884                      
 28 SS SCT    18 44 03.84 -07 38 33.8  9.216 0.033  8.065 0.031  7.437 0.072 22 22 20  9.695  8.584  7.863 unclassified variable
 29 SS SCT    18 43 35.57 -07 40 59.5  9.486 0.004  8.384 0.004  8.015 0.007 22 22 22  9.547  8.387  7.944                      
 30 SS SCT    18 43 51.45 -07 39 08.4  9.486 0.005  8.386 0.003  7.970 0.021 22 22 22  9.499  8.379  7.981                      
 34 SS SCT    18 43 48.78 -07 48 37.0  9.669 0.004  8.569 0.004  8.265 0.014 22 22 22  9.657  8.645  8.220                      
 38 SS SCT    18 43 37.38 -07 42 19.3  9.446 0.004  8.724 0.003  8.561 0.008 22 22 22  9.505  8.835  8.538                      
 40 SS SCT    18 43 52.30 -07 47 44.9  9.707 0.006  8.784 0.005  8.600 0.012 22 22 22  9.653  8.804  8.482                      
 43 SS SCT    18 43 31.98 -07 43 37.4  8.996 0.003  8.811 0.006  8.768 0.015 22 22 22  8.983  8.833  8.763 HD 173008            
 47 SS SCT    18 43 57.92 -07 48 07.6  9.648 0.007  9.047 0.008  8.924 0.021 22 22 22  9.643  9.060  8.887                      
 51 SS SCT    18 43 35.38 -07 47 35.0  9.527 0.074  8.326 0.076  7.856 0.072 21 21 21  9.490  8.331  7.726 unclassified variable
 60 SS SCT    18 43 51.15 -07 46 18.6  9.799 0.006  9.188 0.004  9.044 0.013 22 22 22  9.853  9.254  9.080                      
  2 ST TAU    05 45 03.16 +13 34 34.9  6.283 0.018  5.893 0.016  5.784 0.015 18 18 18  6.403  5.985  5.844 Ceph ST TAU          
  1 SU CYG    19 45 02.09 +29 15 06.3  6.058 0.177  5.039 0.177  4.648 0.008 32 32 32  6.194  5.157  4.641 unclassified variable
  2 SU CYG    19 44 48.73 +29 15 52.8  5.652 0.018  5.380 0.016  5.307 0.015 32 32 32  5.786  5.492  5.418 Ceph SU CYG          
  3 SU CYG    19 44 46.99 +29 11 43.2  6.440 0.004  5.527 0.004  5.338 0.008 32 32 32  6.391  5.544  5.290                      
  6 SU CYG    19 45 18.19 +29 15 56.6  7.547 0.003  6.338 0.006  5.862 0.024 28 28 28  7.622  6.432  5.860                      
 13 SU CYG    19 44 54.52 +29 15 55.9  7.630 0.002  6.994 0.002  6.879 0.007 32 32 32  7.611  6.957  6.823 HD 332545            
 15 SU CYG    19 45 06.57 +29 19 00.4  8.048 0.004  6.991 0.003  6.609 0.023 32 32 32  8.067  6.979  6.591                      
 20 SU CYG    19 45 18.23 +29 13 09.7  8.447 0.058  7.420 0.050  6.855 0.044 28 28 28  8.827  7.856  7.225 unclassified variable
 23 SU CYG    19 44 52.83 +29 19 43.6  8.578 0.002  7.685 0.004  7.439 0.015 32 32 32  8.585  7.672  7.428                      
 25 SU CYG    19 44 59.71 +29 10 32.6  8.611 0.007  7.880 0.006  7.732 0.009 32 32 32  8.556  7.882  7.672                      
 26 SU CYG    19 44 54.74 +29 20 29.8  9.547 0.018  8.206 0.013  7.476 0.020 32 32 32  9.399  8.047  7.349 unclassified variable
 27 SU CYG    19 45 19.68 +29 13 37.2  9.043 0.008  7.983 0.006  7.664 0.018 28 28 28  9.081  7.990  7.622                      
 28 SU CYG    19 45 15.05 +29 19 49.8  9.068 0.009  8.029 0.009  7.648 0.031 32 32 32  9.126  8.060  7.675                      
 30 SU CYG    19 45 14.41 +29 20 04.1  8.908 0.008  8.051 0.008  7.819 0.032 32 32 32  8.927  8.067  7.802                      
 32 SU CYG    19 45 03.18 +29 19 42.5  8.731 0.004  8.224 0.004  8.125 0.025 32 32 32  8.667  8.182  8.123 G 125-28             
 38 SU CYG    19 44 50.35 +29 20 26.8  9.830 0.009  8.729 0.008  8.290 0.017 32 32 32  9.858  8.771  8.264                      
 39 SU CYG    19 45 11.77 +29 18 55.4  9.433 0.007  8.692 0.006  8.467 0.023 32 32 32  9.396  8.652  8.461                      
 43 SU CYG    19 45 11.16 +29 13 52.6 10.077 0.007  9.207 0.006  9.001 0.014 32 32 32 10.091  9.207  8.961                      
 44 SU CYG    19 45 14.61 +29 10 56.2  9.812 0.024  9.200 0.006  9.054 0.018 30 31 30  9.780  9.198  9.044                      
 46 SU CYG    19 44 46.14 +29 19 11.0 10.267 0.011  9.299 0.007  8.996 0.017 32 32 32 10.236  9.255  8.921                      
 55 SU CYG    19 44 50.44 +29 17 00.4  9.833 0.006  9.573 0.008  9.499 0.019 32 32 32  9.825  9.553  9.510                      
  1 SV MON    06 21 26.31 +06 28 12.5  6.260 0.018  5.817 0.016  5.704 0.015 24 24 24  6.527  6.148  5.919 Ceph SV MON          
  2 SV MON    06 21 34.31 +06 33 34.8  7.644 0.007  7.020 0.004  6.829 0.014 24 24 24  7.629  7.020  6.817                      
  4 SV MON    06 21 32.19 +06 32 11.8  9.325 0.006  8.700 0.004  8.520 0.017 24 24 24  9.379  8.716  8.555                      
  7 SV MON    06 21 26.75 +06 33 48.1  9.985 0.010  9.222 0.005  9.042 0.021 24 24 24  9.986  9.244  9.009                      
  9 SV MON    06 21 47.54 +06 25 36.8 10.308 0.010  9.468 0.008  9.303 0.012 24 24 24 10.348  9.578  9.327                      
 10 SV MON    06 21 16.34 +06 25 21.0 10.357 0.011  9.427 0.009  9.253 0.019 22 22 22 10.450  9.494  9.244                      
 11 SV MON    06 21 35.69 +06 26 40.6  9.999 0.006  9.490 0.006  9.372 0.011 24 24 24 10.032  9.508  9.349                      
 13 SV MON    06 21 37.54 +06 24 04.8 10.306 0.008  9.685 0.008  9.578 0.013 24 24 24 10.319  9.754  9.552                      
 14 SV MON    06 21 23.24 +06 24 02.5 10.456 0.014  9.735 0.011  9.585 0.018 24 24 24 10.464  9.827  9.612                      
 15 SV MON    06 21 38.43 +06 23 50.3 10.478 0.008  9.786 0.009  9.670 0.015 24 24 24 10.487  9.836  9.613                      
 16 SV MON    06 21 12.07 +06 29 19.6 10.623 0.012  9.944 0.009  9.835 0.017 22 22 22 10.680 10.033  9.860                      
 17 SV MON    06 21 22.08 +06 28 36.8 10.560 0.011 10.047 0.009  9.942 0.019 24 24 24 10.606 10.078  9.988                      
 20 SV MON    06 21 22.74 +06 31 24.1 10.822 0.012 10.265 0.008 10.129 0.028 24 24 24 10.834 10.238 10.140                      
 22 SV MON    06 21 15.90 +06 32 26.1 11.174 0.019 10.324 0.014 10.133 0.032 21 21 21 11.204 10.377 10.136                      
 24 SV MON    06 21 43.35 +06 25 46.9 10.868 0.015 10.568 0.015 10.572 0.035 24 24 24 10.859 10.648 10.516                      
 25 SV MON    06 21 14.12 +06 31 05.9 11.418 0.028 10.768 0.016 10.653 0.033 23 23 23 11.403 10.831 10.662                      
 28 SV MON    06 21 40.47 +06 25 02.0 11.771 0.018 11.176 0.020 11.077 0.051 24 24 23 11.787 11.193 11.059                      
 34 SV MON    06 21 25.99 +06 29 47.3 11.691 0.022 11.202 0.022 10.994 0.047 24 24 24 11.763 11.185 11.027                      
 41 SV MON    06 21 43.51 +06 26 53.1 11.639 0.020 11.360 0.023 11.201 0.035 24 24 22 11.646 11.475 11.322                      
 42 SV MON    06 21 49.21 +06 30 17.7 11.673 0.013 11.439 0.037 11.218 0.079 24 24 20 11.646 11.433 11.387                      
 80 SV MON    06 21 53.85 +06 26 27.1  8.772 0.109  7.495 0.102  6.804 0.087 21 21 21  8.572  7.314  6.673 Var V0615 MON        
  1 SV PER    04 50 02.43 +42 15 10.2  6.605 0.001  5.549 0.002  5.289 0.002 20 20 20  6.652  5.608  5.229                      
  2 SV PER    04 49 47.94 +42 17 22.9  6.798 0.018  6.342 0.016  6.214 0.015 20 20 20  6.719  6.231  6.078 Ceph SV PER          
  4 SV PER    04 50 07.36 +42 12 54.8  8.267 0.003  7.234 0.003  7.010 0.003 20 20 20  8.316  7.280  6.943                      
 27 SV PER    04 50 02.35 +42 23 02.1 10.250 0.012  9.459 0.011  9.290 0.029 15 17 16 10.216  9.437  9.214                      
 28 SV PER    04 49 53.03 +42 13 05.7  9.702 0.006  9.525 0.008  9.490 0.015 20 20 20  9.692  9.545  9.444 HD 276862            
 31 SV PER    04 49 37.68 +42 15 49.4 10.335 0.012  9.722 0.016  9.583 0.011 20 20 20 10.387  9.803  9.615                      
 32 SV PER    04 49 41.54 +42 17 38.3 10.660 0.009  9.809 0.007  9.642 0.013 20 20 20 10.724  9.876  9.632                      
 34 SV PER    04 50 02.28 +42 14 32.1 10.674 0.010  9.931 0.007  9.819 0.023 20 20 20 10.640  9.930  9.725                      
 35 SV PER    04 50 05.40 +42 13 23.9 10.774 0.011  9.998 0.006  9.857 0.014 20 20 20 10.786 10.001  9.799                      
 40 SV PER    04 49 43.76 +42 19 49.5 10.350 0.008 10.252 0.009 10.242 0.027 20 20 20 10.290 10.239 10.199 HD 276860            
 41 SV PER    04 49 43.13 +42 20 08.3 10.583 0.012 10.367 0.012 10.261 0.034 20 20 20 10.527 10.372 10.312                      
 43 SV PER    04 50 21.27 +42 17 46.9 11.410 0.013 10.642 0.014 10.474 0.029 19 19 19 11.393 10.645 10.437                      
 45 SV PER    04 49 46.99 +42 21 48.2 11.049 0.014 10.623 0.010 10.503 0.050 20 20 20 11.035 10.623 10.532                      
  1 SV VUL    19 51 30.90 +27 27 36.8  4.552 0.018  4.051 0.016  3.905 0.015 32 32 32  4.307  3.933  3.806 Ceph SV VUL          
  1 SW CAS    23 07 10.07 +58 33 15.0  7.410 0.018  6.971 0.016  6.838 0.015 22 22 22  7.305  6.943  6.793 Ceph SW CAS          
  3 SW CAS    23 06 56.67 +58 36 26.7  8.657 0.002  7.808 0.004  7.591 0.005 22 22 22  8.676  7.828  7.564                      
  4 SW CAS    23 07 38.42 +58 37 16.6  8.707 0.004  8.431 0.006  8.335 0.011 22 22 22  8.664  8.376  8.351 HD 240191            
  5 SW CAS    23 07 11.06 +58 36 21.7  9.376 0.003  8.598 0.002  8.410 0.006 22 22 22  9.371  8.569  8.363                      
  6 SW CAS    23 07 22.31 +58 36 10.5  9.476 0.003  8.921 0.003  8.780 0.007 22 22 22  9.457  8.869  8.764                      
  7 SW CAS    23 07 51.22 +58 32 35.7 10.016 0.005  9.432 0.004  9.314 0.011 22 22 22 10.017  9.418  9.302                      
  8 SW CAS    23 07 35.30 +58 34 07.4 10.234 0.004  9.550 0.003  9.367 0.009 22 22 22 10.209  9.483  9.311                      
  9 SW CAS    23 07 29.71 +58 31 53.6 10.801 0.006  9.699 0.005  9.406 0.007 22 22 22 10.823  9.695  9.326                      
 10 SW CAS    23 07 48.62 +58 34 18.7 10.346 0.004  9.660 0.005  9.476 0.014 22 22 22 10.321  9.602  9.445                      
 11 SW CAS    23 07 21.37 +58 37 08.2 10.970 0.006  9.733 0.004  9.303 0.011 22 22 22 11.022  9.731  9.314                      
 15 SW CAS    23 07 38.59 +58 36 18.9 10.967 0.007  9.955 0.006  9.629 0.017 22 22 22 10.946  9.906  9.610                      
 16 SW CAS    23 07 46.27 +58 37 16.7 10.752 0.008 10.108 0.009  9.889 0.018 22 22 22 10.688 10.030  9.894                      
 17 SW CAS    23 07 58.14 +58 34 23.9 10.349 0.004 10.232 0.007 10.142 0.017 22 22 22 10.301 10.207 10.167                      
  1 SX PER    04 17 06.06 +41 43 54.5  8.767 0.018  8.335 0.016  8.205 0.015 24 24 24  8.675  8.224  8.097 Ceph SX PER          
  2 SX PER    04 17 34.43 +41 41 29.6  9.479 0.003  9.191 0.003  9.123 0.003 24 24 24  9.484  9.213  9.107 HD 276177            
  5 SX PER    04 17 05.86 +41 40 56.0 10.803 0.005  9.924 0.005  9.782 0.012 24 24 24 10.830  9.964  9.727                      
  6 SX PER    04 17 29.65 +41 42 07.9 10.853 0.005 10.069 0.004  9.913 0.006 24 24 24 10.895 10.097  9.888                      
  7 SX PER    04 17 01.69 +41 49 14.6 10.960 0.010 10.056 0.007  9.836 0.011 24 24 24 11.001 10.066  9.771                      
  8 SX PER    04 16 57.29 +41 48 12.8 10.768 0.007 10.437 0.007 10.384 0.012 24 24 24 10.721 10.450 10.347                      
  9 SX PER    04 17 01.33 +41 42 47.3 11.309 0.006 10.642 0.006 10.532 0.009 24 24 24 11.340 10.610 10.435                      
 10 SX PER    04 17 35.57 +41 45 14.3 11.522 0.008 10.871 0.008 10.716 0.019 24 24 24 11.547 10.891 10.701                      
 11 SX PER    04 16 54.77 +41 45 24.0 11.538 0.010 10.929 0.010 10.806 0.013 24 24 24 11.573 10.888 10.725                      
 13 SX PER    04 17 01.87 +41 44 22.1 11.112 0.007 10.970 0.007 10.936 0.015 24 24 24 11.097 10.959 10.839                      
 14 SX PER    04 17 19.69 +41 39 24.6 11.385 0.009 11.039 0.013 11.025 0.019 24 24 24 11.377 11.021 10.912                      
 15 SX PER    04 17 23.31 +41 40 06.7 11.765 0.008 11.167 0.007 10.975 0.020 24 24 24 11.941 11.212 10.973                      
  1 SY AUR    05 12 39.22 +42 49 54.5  6.925 0.018  6.514 0.016  6.386 0.015 20 20 20  6.846  6.485  6.375 Ceph SY AUR          
  3 SY AUR    05 12 37.83 +42 51 39.6  9.107 0.004  8.252 0.002  8.035 0.003 20 20 20  9.132  8.277  7.993                      
  4 SY AUR    05 13 21.26 +42 51 40.8  9.660 0.013  8.677 0.008  8.360 0.035 16 17 17  9.680  8.653  8.334                      
  5 SY AUR    05 13 13.04 +42 52 27.4  9.675 0.006  9.036 0.008  8.798 0.010 18 19 19  9.646  8.973  8.804                      
  7 SY AUR    05 12 31.18 +42 52 36.0  9.732 0.006  9.203 0.036  9.076 0.009 20 20 20  9.694  9.186  9.025                      
  9 SY AUR    05 12 54.94 +42 51 48.1 10.042 0.004  9.277 0.005  9.069 0.012 20 20 20 10.031  9.251  9.027                      
 10 SY AUR    05 12 32.56 +42 53 47.5  9.929 0.007  9.320 0.036  9.191 0.008 20 20 20  9.891  9.278  9.139                      
 12 SY AUR    05 12 50.87 +42 46 04.6  9.664 0.008  9.514 0.007  9.513 0.015 19 20 20  9.585  9.537  9.431 HD 277624            
 14 SY AUR    05 12 43.54 +42 50 51.1 10.116 0.005  9.540 0.006  9.409 0.010 20 20 20 10.105  9.465  9.389                      
 18 SY AUR    05 12 55.21 +42 54 21.4  9.747 0.004  9.676 0.007  9.618 0.013 20 20 20  9.644  9.569  9.566 HD 277618            
 21 SY AUR    05 12 27.36 +42 48 10.9 10.019 0.007  9.920 0.010  9.966 0.017 17 17 17 10.013 10.000  9.972 HD 277623            
 22 SY AUR    05 13 17.76 +42 50 41.9 10.502 0.011  9.871 0.020  9.683 0.038 18 19 19 10.514  9.820  9.679                      
 25 SY AUR    05 12 32.37 +42 48 03.1 10.992 0.014 10.339 0.036 10.228 0.019 20 20 20 10.985 10.403 10.137                      
 31 SY AUR    05 13 05.21 +42 50 04.5 10.858 0.008 10.664 0.008 10.545 0.030 19 20 20 10.807 10.599 10.543                      
  5 SY CAS    00 14 41.20 +58 27 15.4  7.840 0.002  7.098 0.003  6.986 0.014 23 23 23  7.914  7.200  6.992                      
  6 SY CAS    00 15 09.81 +58 25 27.3  7.830 0.018  7.438 0.016  7.325 0.015 27 27 27  7.863  7.434  7.240 Ceph SY CAS          
  7 SY CAS    00 15 39.95 +58 24 12.2  8.642 0.003  7.557 0.004  7.280 0.011 27 27 27  8.704  7.623  7.213                      
  9 SY CAS    00 15 52.98 +58 19 45.4  8.072 0.007  7.964 0.009  7.959 0.012 22 22 22  8.005  7.945  7.898                      
 13 SY CAS    00 14 42.96 +58 27 46.3  8.717 0.002  8.036 0.004  7.947 0.011 26 26 26  8.765  8.111  7.943                      
 28 SY CAS    00 14 55.26 +58 30 40.0 10.262 0.006  9.390 0.004  9.153 0.011 25 25 25 10.300  9.409  9.154                      
 32 SY CAS    00 15 06.73 +58 26 03.7 10.494 0.004  9.851 0.004  9.701 0.010 27 27 27 10.506  9.835  9.641                      
 33 SY CAS    00 15 23.85 +58 19 04.2 10.388 0.012  9.929 0.007  9.938 0.015 23 24 24 10.333  9.889  9.819                      
 34 SY CAS    00 15 17.88 +58 25 43.5 10.150 0.003  9.949 0.004  9.939 0.011 27 27 27 10.158  9.981  9.886                      
 35 SY CAS    00 15 11.06 +58 24 52.3 10.562 0.004  9.934 0.004  9.870 0.011 27 27 27 10.557  9.923  9.753                      
 44 SY CAS    00 15 40.43 +58 21 51.0 10.908 0.005 10.745 0.007 10.770 0.023 27 27 27 10.883 10.758 10.662                      
 46 SY CAS    00 15 44.32 +58 25 02.1 10.948 0.006 10.825 0.006 10.877 0.024 27 27 27 10.931 10.829 10.758                      
  1 SZ AQL    19 04 39.43 +01 18 22.0  5.839 0.018  5.325 0.016  5.158 0.015 24 24 24  5.735  5.333  5.139 Ceph SZ AQL          
  2 SZ AQL    19 04 39.56 +01 22 18.0  6.999 0.096  5.874 0.101  5.075 0.088 24 24 24  7.140  5.935  5.246 Var V1561 AQL        
  3 SZ AQL    19 04 50.99 +01 20 27.2  7.610 0.003  6.362 0.005  5.814 0.013 24 24 24  7.635  6.400  5.795                      
  4 SZ AQL    19 04 55.82 +01 21 29.6  8.311 0.107  6.707 0.091  5.539 0.069 24 24 24  8.649  6.970  5.863 Var V1569 AQL        
  5 SZ AQL    19 04 48.21 +01 15 17.1  8.254 0.009  7.061 0.007  6.642 0.010 24 24 24  8.261  7.085  6.533                      
  6 SZ AQL    19 04 49.64 +01 18 11.2  8.506 0.013  7.262 0.003  6.778 0.004 24 24 24  8.575  7.289  6.691                      
  7 SZ AQL    19 05 01.08 +01 13 54.9  8.243 0.006  7.554 0.005  7.382 0.014 22 22 22  8.237  7.578  7.404                      
  8 SZ AQL    19 04 28.73 +01 19 43.3  8.831 0.007  7.573 0.006  7.127 0.013 24 24 24  8.941  7.645  7.110                      
  9 SZ AQL    19 05 04.61 +01 16 03.5  8.049 0.075  6.905 0.075  6.148 0.087 18 18 18  9.002  7.829  7.019 Var V1570 AQL        
 10 SZ AQL    19 04 31.87 +01 20 15.5  8.155 0.095  7.721 0.092  7.065 0.089 24 24 24  9.041  7.739  7.045 unclassified variable
 11 SZ AQL    19 04 46.60 +01 21 27.8  7.916 0.004  7.802 0.004  7.696 0.010 24 24 24  7.877  7.797  7.744 HD 177462            
 15 SZ AQL    19 04 48.38 +01 19 46.6  9.419 0.010  8.221 0.003  7.750 0.009 24 24 24  9.472  8.223  7.721                      
 18 SZ AQL    19 04 35.93 +01 20 25.2  9.846 0.009  8.511 0.009  8.020 0.008 24 24 24  9.911  8.530  7.979                      
 20 SZ AQL    19 05 00.46 +01 17 10.6 10.023 0.016  8.879 0.005  8.506 0.011 24 24 24 10.131  8.989  8.554                      
  1 SZ CYG    20 33 19.58 +46 34 09.0  6.548 0.001  5.712 0.002  5.552 0.010 33 33 33  6.538  5.724  5.498 TV CYG               
  2 SZ CYG    20 32 54.28 +46 36 04.5  6.515 0.018  5.944 0.016  5.745 0.015 33 33 33  6.385  5.894  5.710 Ceph SZ CYG          
  3 SZ CYG    20 33 16.59 +46 32 03.3  9.645 0.004  8.437 0.005  8.067 0.010 33 33 32  9.656  8.410  7.999                      
  4 SZ CYG    20 33 23.74 +46 39 18.5  9.140 0.004  8.469 0.004  8.240 0.028 33 33 33  9.071  8.413  8.228                      
  5 SZ CYG    20 32 36.66 +46 34 50.3  8.743 0.009  8.495 0.008  8.433 0.015 30 30 31  8.745  8.565  8.504 BD+46 2965           
  7 SZ CYG    20 33 10.04 +46 36 59.3  9.857 0.004  8.662 0.003  8.246 0.012 33 33 33  9.891  8.665  8.187                      
 10 SZ CYG    20 33 13.66 +46 36 29.2 10.151 0.006  8.875 0.003  8.427 0.016 33 33 33 10.217  8.845  8.396                      
 11 SZ CYG    20 33 27.17 +46 35 15.4  9.519 0.003  9.254 0.005  9.176 0.019 33 33 33  9.485  9.222  9.178                      
 14 SZ CYG    20 32 54.73 +46 39 43.7 10.361 0.006  9.670 0.004  9.451 0.017 33 33 33 10.300  9.608  9.446                      
 15 SZ CYG    20 32 53.64 +46 40 20.1 10.279 0.006  9.825 0.005  9.724 0.024 33 33 33 10.189  9.759  9.682                      
 22 SZ CYG    20 33 27.23 +46 37 39.0 10.642 0.009 10.420 0.008 10.281 0.035 33 33 32 10.600 10.466 10.408                      
  1 T MON     06 25 13.00 +07 05 08.4  4.077 0.018  3.610 0.016  3.496 0.015 17 17 17  4.234  3.591  3.399 Ceph T MON           
  1 TT AQL    19 08 13.73 +01 17 55.1  4.642 0.018  4.162 0.016  4.035 0.015 26 26 26  4.852  4.448  4.206 Ceph TT AQL          
  1 TV CMA    07 09 15.41 -13 47 09.9  8.028 0.018  7.570 0.016  7.401 0.015 26 26 26  8.161  7.744  7.484 Ceph TV CMA          
  3 TV CMA    07 09 33.06 -13 50 45.7  8.894 0.002  8.274 0.004  8.174 0.002 26 26 26  8.887  8.326  8.146                      
  7 TV CMA    07 09 04.26 -13 49 41.8 10.212 0.011  9.564 0.012  9.451 0.011 23 23 23 10.273  9.646  9.459                      
  8 TV CMA    07 09 14.46 -13 45 34.3 10.957 0.011  9.891 0.004  9.577 0.010 26 26 26 11.157  9.976  9.613                      
  9 TV CMA    07 09 22.31 -13 52 51.8 10.983 0.006 10.038 0.006  9.870 0.009 25 25 25 10.960 10.063  9.787                      
 11 TV CMA    07 09 18.98 -13 45 56.0 11.196 0.009 10.401 0.006 10.214 0.015 26 26 26 11.258 10.400 10.141                      
 13 TV CMA    07 09 19.15 -13 42 12.8 10.750 0.008 10.450 0.008 10.375 0.026 26 26 26 10.715 10.449 10.378                      
 31 TV CMA    07 09 28.80 -13 47 02.7 11.932 0.016 11.715 0.021 11.648 0.037 26 26 22 11.887 11.640 11.519                      
  1 TW CMA    07 22 21.99 -14 15 07.7  7.972 0.003  7.083 0.003  6.793 0.007 26 26 26  7.982  7.048  6.759                      
  2 TW CMA    07 22 15.74 -14 17 36.9  7.765 0.002  7.179 0.001  7.032 0.001 26 26 26  7.774  7.166  6.981 BD-14 1865           
  3 TW CMA    07 22 02.37 -14 19 05.5  7.579 0.018  7.167 0.016  7.046 0.015 26 26 26  7.781  7.327  7.131 Ceph TW CMA          
  4 TW CMA    07 22 06.50 -14 16 52.7  9.533 0.006  8.508 0.004  8.192 0.005 26 26 26  9.586  8.514  8.148                      
  9 TW CMA    07 21 57.85 -14 18 39.6  9.785 0.004  9.238 0.004  9.160 0.009 26 26 26  9.793  9.277  9.098                      
 15 TW CMA    07 21 55.59 -14 18 56.5 10.091 0.004  9.496 0.004  9.426 0.012 26 26 26 10.104  9.510  9.404                      
 16 TW CMA    07 22 11.93 -14 13 45.9 10.173 0.005  9.570 0.005  9.398 0.011 26 26 26 10.111  9.542  9.336                      
  1 TX CYG    21 00 06.36 +42 35 51.2  5.312 0.018  4.616 0.016  4.341 0.015 22 22 22  5.558  4.844  4.491 Ceph TX CYG          
  2 TX CYG    21 00 03.11 +42 36 18.4  6.401 0.005  5.230 0.005  4.862 0.007 22 22 22  6.470  5.256  4.806                      
  3 TX CYG    21 00 04.02 +42 40 00.3  7.400 0.010  5.961 0.007  5.299 0.010 22 22 22  7.434  5.963  5.263                      
  5 TX CYG    21 00 29.35 +42 34 19.0  8.352 0.009  7.110 0.009  6.564 0.009 22 22 22  8.602  7.146  6.515                      
  7 TX CYG    20 59 47.05 +42 39 22.9  8.949 0.031  7.637 0.006  7.177 0.023 16 16 16  9.083  7.736  7.203                      
  8 TX CYG    21 00 31.41 +42 37 55.6  9.538 0.021  8.478 0.005  8.093 0.026 22 22 22  9.655  8.525  8.118                      
  9 TX CYG    21 00 21.36 +42 35 11.0  9.427 0.016  8.592 0.010  8.327 0.022 22 22 22  9.445  8.566  8.261                      
 11 TX CYG    21 00 11.18 +42 41 07.5  9.558 0.033  8.648 0.010  8.357 0.039 20 21 21  9.618  8.648  8.359                      
 12 TX CYG    21 00 29.48 +42 32 38.0 10.536 0.064  9.663 0.025  9.372 0.033 21 21 20 10.575  9.623  9.304                      
 17 TX CYG    21 00 21.22 +42 38 32.5 10.399 0.032  9.694 0.018  9.335 0.044 22 22 22 10.366  9.671  9.384                      
 18 TX CYG    21 00 17.01 +42 32 52.0 10.229 0.036 10.064 0.031 10.132 0.076 22 22 22 10.150  9.881  9.791                      
 23 TX CYG    21 00 07.87 +42 32 19.7 10.424 0.024 10.034 0.040 10.007 0.062 22 22 22 10.418 10.082  9.949                      
  1 TX MON    06 51 17.94 -01 23 43.7  8.437 0.004  7.695 0.007  7.477 0.013 21 21 21  8.441  7.704  7.482                      
  2 TX MON    06 50 52.27 -01 25 45.3  8.576 0.018  8.102 0.016  7.959 0.015 22 22 22  8.553  8.111  7.955 Ceph TX MON          
  3 TX MON    06 50 47.79 -01 28 21.8  9.268 0.003  8.664 0.006  8.607 0.010 22 22 22  9.311  8.681  8.559                      
  9 TX MON    06 50 54.66 -01 21 25.3 10.001 0.003  9.415 0.004  9.243 0.004 22 22 22 10.011  9.417  9.264                      
