 17 CK SCT    2454662.790  9.326 0.018  6.877 0.013  5.545 0.016
 17 CK SCT    2454663.776  9.334 0.018  6.870 0.013  5.516 0.016
 17 CK SCT    2454667.785  9.371 0.018  6.895 0.013  5.527 0.016
 17 CK SCT    2454724.698  9.530 0.019  7.002 0.013  5.622 0.016
 17 CK SCT    2454726.616  9.534 0.019  7.014 0.013  5.623 0.016
 17 CK SCT    2454732.667  9.578 0.019  7.019 0.013  5.636 0.016
 17 CK SCT    2454735.613  9.570 0.019  7.030 0.013  5.642 0.016
 17 CK SCT    2454737.604  9.574 0.019  7.029 0.013  5.656 0.016
 17 CK SCT    2454740.601  9.604 0.019  7.046 0.013  5.636 0.016
 17 CK SCT    2454742.620  9.629 0.019  7.066 0.013  5.668 0.016
 17 CK SCT    2454753.565  9.676 0.020  7.107 0.013  5.738 0.016
 17 CK SCT    2454756.574  9.734 0.020  7.150 0.013  5.676 0.016
 17 CK SCT    2454759.573  9.755 0.020  7.146 0.013  5.775 0.016
 17 CK SCT    2454766.540  9.831 0.021  7.213 0.013  5.784 0.016
 25 CK SCT    2454577.947  9.297 0.018  7.306 0.013  6.344 0.016
 25 CK SCT    2454624.894  9.425 0.018  7.467 0.013  6.509 0.016
 25 CK SCT    2454627.911  9.472 0.019  7.478 0.013  6.470 0.016
 25 CK SCT    2454658.815  9.279 0.018  7.366 0.013  6.362 0.016
 25 CK SCT    2454661.744  9.283 0.018  7.353 0.013  6.336 0.016
 25 CK SCT    2454662.790  9.271 0.018  7.383 0.013  6.393 0.016
 25 CK SCT    2454663.776  9.279 0.018  7.380 0.013  6.371 0.016
 25 CK SCT    2454667.785  9.224 0.017  7.378 0.013  6.367 0.016
 25 CK SCT    2454724.698  9.064 0.017  7.205 0.013  6.304 0.016
 25 CK SCT    2454726.616  9.059 0.017  7.214 0.013  6.309 0.016
 25 CK SCT    2454732.667  9.048 0.017  7.194 0.013  6.270 0.016
 25 CK SCT    2454735.613  9.016 0.017  7.192 0.013  6.267 0.016
 25 CK SCT    2454737.604  9.024 0.017  7.176 0.013  6.293 0.016
 25 CK SCT    2454740.601  9.026 0.017  7.183 0.013  6.254 0.016
 25 CK SCT    2454742.620  9.029 0.017  7.170 0.013  6.274 0.016
 25 CK SCT    2454753.565  8.979 0.016  7.135 0.013  6.280 0.016
 25 CK SCT    2454756.574  8.998 0.017  7.139 0.013  6.180 0.016
 25 CK SCT    2454759.573  8.986 0.016  7.116 0.013  6.264 0.016
 25 CK SCT    2454766.540  8.977 0.016  7.133 0.013  6.238 0.016
 28 CK SCT    2454577.947  9.671 0.020  7.632 0.013  6.695 0.016
 28 CK SCT    2454624.894  9.758 0.020  7.730 0.014  6.718 0.017
 28 CK SCT    2454627.911  9.765 0.020  7.719 0.013  6.748 0.017
 28 CK SCT    2454658.815  9.882 0.021  7.807 0.014  6.870 0.017
 28 CK SCT    2454661.744  9.905 0.022  7.827 0.014  6.852 0.017
 28 CK SCT    2454662.790  9.883 0.021  7.803 0.014  6.891 0.017
 28 CK SCT    2454663.776  9.886 0.021  7.820 0.014  6.870 0.017
 28 CK SCT    2454667.785  9.845 0.021  7.828 0.014  6.900 0.017
