3 53000.451600 0.647346 9.029000 9.001449 0.020000   -7.071e-01 1.166e+00
5 53000.451600 0.647346 7.963000 7.952410 0.020000   -7.071e-01 1.166e+00
3 53000.522100 0.655009 9.048000 8.998005 0.020000   -6.413e-01 1.163e+00
5 53000.522100 0.655009 7.976000 7.948761 0.020000   -6.413e-01 1.163e+00
3 53001.431600 0.753865 8.998000 8.985537 0.020000   1.034e-01 9.518e-01
5 53001.431600 0.753865 7.925000 7.924964 0.020000   1.034e-01 9.518e-01
3 53001.497500 0.761028 8.994000 8.987495 0.020000   1.442e-01 9.236e-01
5 53001.497500 0.761028 7.926000 7.925404 0.020000   1.442e-01 9.236e-01
3 53001.539300 0.765572 9.013000 8.988946 0.020000   1.692e-01 9.046e-01
5 53001.539300 0.765572 7.939000 7.925838 0.020000   1.692e-01 9.046e-01
3 53002.532300 0.873504 9.075000 9.061558 0.020000   7.288e-01 2.273e-01
5 53002.532300 0.873504 7.967000 7.962057 0.020000   7.288e-01 2.273e-01
3 53002.580900 0.878787 9.079000 9.066369 0.020000   7.585e-01 1.853e-01
5 53002.580900 0.878787 7.980000 7.964611 0.020000   7.585e-01 1.853e-01
3 53013.437000 0.058772 9.283000 9.244951 0.020000   9.737e-01 -1.029e+00
5 53013.437000 0.058772 8.101000 8.077963 0.020000   9.737e-01 -1.029e+00
3 53013.520200 0.067815 9.289000 9.253753 0.020000   9.111e-01 -1.060e+00
5 53013.520200 0.067815 8.118000 8.085080 0.020000   9.111e-01 -1.060e+00
3 53014.541900 0.178867 9.370000 9.327323 0.020000   4.610e-02 -1.189e+00
5 53014.541900 0.178867 8.167000 8.151714 0.020000   4.610e-02 -1.189e+00
3 53016.453500 0.386645 9.195000 9.178849 0.020000   -3.441e-01 -9.760e-02
5 53016.453500 0.386645 8.073000 8.061891 0.020000   -3.441e-01 -9.760e-02
3 53016.515400 0.393373 9.171000 9.171959 0.020000   -3.846e-01 -3.823e-02
5 53016.515400 0.393373 8.047000 8.058191 0.020000   -3.846e-01 -3.823e-02
3 53018.487900 0.607771 9.054000 9.022132 0.020000   -1.017e+00 1.156e+00
5 53018.487900 0.607771 7.991000 7.972545 0.020000   -1.017e+00 1.156e+00
3 53020.370300 0.812375 9.042000 9.012657 0.020000   4.072e-01 6.620e-01
5 53020.370300 0.812375 7.929000 7.936510 0.020000   4.072e-01 6.620e-01
3 53020.465100 0.822679 9.044000 9.019753 0.020000   4.585e-01 5.971e-01
5 53020.465100 0.822679 7.968000 7.940120 0.020000   4.585e-01 5.971e-01
3 53020.553800 0.832320 9.050000 9.026891 0.020000   5.073e-01 5.329e-01
5 53020.553800 0.832320 7.969000 7.943810 0.020000   5.073e-01 5.329e-01
3 53021.349000 0.918753 9.132000 9.104313 0.020000   9.793e-01 -1.408e-01
5 53021.349000 0.918753 8.004000 7.985035 0.020000   9.793e-01 -1.408e-01
3 53021.476500 0.932612 9.145000 9.117893 0.020000   1.047e+00 -2.533e-01
5 53021.476500 0.932612 8.014000 7.992572 0.020000   1.047e+00 -2.533e-01
3 53022.508400 0.044772 9.259000 9.231035 0.020000   1.058e+00 -9.734e-01
5 53022.508400 0.044772 8.093000 8.067022 0.020000   1.058e+00 -9.734e-01
3 53023.450300 0.147150 9.340000 9.315876 0.020000   2.554e-01 -1.198e+00
5 53023.450300 0.147150 8.162000 8.139785 0.020000   2.554e-01 -1.198e+00
3 53023.525100 0.155281 9.343000 9.319759 0.020000   1.952e-01 -1.199e+00
5 53023.525100 0.155281 8.166000 8.143606 0.020000   1.952e-01 -1.199e+00
3 53024.442100 0.254952 9.359000 9.309626 0.020000   -1.375e-01 -1.006e+00
5 53024.442100 0.254952 8.192000 8.143873 0.020000   -1.375e-01 -1.006e+00
3 50379.822600 0.802560 8.986000 9.006466 0.020000   3.587e-01 7.200e-01
2 50379.822600 0.802560 9.956000 9.955386 0.020000   3.587e-01 7.200e-01
5 50379.822600 0.802560 7.933000 7.933438 0.020000   3.587e-01 7.200e-01
3 50380.838500 0.912982 9.081000 9.098706 0.020000   9.490e-01 -9.349e-02
2 50380.838500 0.912982 10.095000 10.102413 0.020000   9.490e-01 -9.349e-02
5 50380.838500 0.912982 7.948000 7.981969 0.020000   9.490e-01 -9.349e-02
3 50381.812400 0.018838 9.177000 9.204753 0.020000   1.165e+00 -8.487e-01
2 50381.812400 0.018838 10.278000 10.259318 0.020000   1.165e+00 -8.487e-01
5 50381.812400 0.018838 8.024000 8.047440 0.020000   1.165e+00 -8.487e-01
3 50383.813500 0.236344 9.272000 9.319900 0.020000   -1.296e-01 -1.074e+00
2 50383.813500 0.236344 10.379000 10.389631 0.020000   -1.296e-01 -1.074e+00
5 50383.813500 0.236344 8.107000 8.150489 0.020000   -1.296e-01 -1.074e+00
3 50384.796700 0.343211 9.217000 9.225945 0.020000   -1.660e-01 -4.650e-01
5 50384.796700 0.343211 8.073000 8.089247 0.020000   -1.660e-01 -4.650e-01
3 50386.793600 0.560261 9.040000 9.049796 0.020000   -1.236e+00 1.066e+00
5 50386.793600 0.560261 7.987000 7.995368 0.020000   -1.236e+00 1.066e+00
3 50387.797900 0.669422 8.971000 8.992238 0.020000   -5.169e-01 1.151e+00
2 50387.797900 0.669422 9.894000 9.912148 0.020000   -5.169e-01 1.151e+00
5 50387.797900 0.669422 7.914000 7.942355 0.020000   -5.169e-01 1.151e+00
3 50388.787700 0.777006 8.963000 8.993305 0.020000   2.301e-01 8.534e-01
2 50388.787700 0.777006 9.923000 9.933244 0.020000   2.301e-01 8.534e-01
5 50388.787700 0.777006 7.893000 7.927442 0.020000   2.301e-01 8.534e-01
3 50390.792200 0.994882 9.127000 9.180346 0.020000   1.202e+00 -7.085e-01
2 50390.792200 0.994882 10.224000 10.225471 0.020000   1.202e+00 -7.085e-01
5 50390.792200 0.994882 7.988000 8.030565 0.020000   1.202e+00 -7.085e-01
3 50391.779700 0.102217 9.253000 9.284927 0.020000   6.328e-01 -1.149e+00
5 50391.779700 0.102217 8.083000 8.111471 0.020000   6.328e-01 -1.149e+00
3 50392.783100 0.211279 9.284000 9.327782 0.020000   -8.535e-02 -1.141e+00
2 50392.783100 0.211279 10.419000 10.402031 0.020000   -8.535e-02 -1.141e+00
5 50392.783100 0.211279 8.116000 8.154765 0.020000   -8.535e-02 -1.141e+00
3 50393.784500 0.320125 9.241000 9.251207 0.020000   -1.301e-01 -6.389e-01
2 50393.784500 0.320125 10.306000 10.291643 0.020000   -1.301e-01 -6.389e-01
5 50393.784500 0.320125 8.079000 8.105167 0.020000   -1.301e-01 -6.389e-01
3 50394.777700 0.428079 9.138000 9.139208 0.020000   -6.334e-01 2.659e-01
2 50394.777700 0.428079 10.116000 10.118715 0.020000   -6.334e-01 2.659e-01
5 50394.777700 0.428079 8.019000 8.041778 0.020000   -6.334e-01 2.659e-01
3 50568.370400 0.296441 9.279000 9.275508 0.020000   -1.244e-01 -7.949e-01
4 50568.370400 0.296441 8.675000 8.677559 0.020000   -1.244e-01 -7.949e-01
5 50568.370400 0.296441 8.112000 8.121084 0.020000   -1.244e-01 -7.949e-01
3 50570.316900 0.508012 9.100000 9.081157 0.020000   -1.179e+00 8.455e-01
4 50570.316900 0.508012 8.547000 8.529142 0.020000   -1.179e+00 8.455e-01
5 50570.316900 0.508012 8.036000 8.014871 0.020000   -1.179e+00 8.455e-01
3 50571.294000 0.614216 9.036000 9.018525 0.020000   -9.723e-01 1.162e+00
4 50571.294000 0.614216 8.479000 8.475362 0.020000   -9.723e-01 1.162e+00
5 50571.294000 0.614216 7.970000 7.969223 0.020000   -9.723e-01 1.162e+00
3 50572.291300 0.722616 8.989000 8.981806 0.020000   -9.560e-02 1.053e+00
4 50572.291300 0.722616 8.438000 8.435599 0.020000   -9.560e-02 1.053e+00
5 50572.291300 0.722616 7.914000 7.926662 0.020000   -9.560e-02 1.053e+00
3 50573.294500 0.831657 9.002000 9.026386 0.020000   5.040e-01 5.374e-01
4 50573.294500 0.831657 8.451000 8.465745 0.020000   5.040e-01 5.374e-01
5 50573.294500 0.831657 7.926000 7.943547 0.020000   5.040e-01 5.374e-01
3 50574.423600 0.954383 9.117000 9.139498 0.020000   1.135e+00 -4.241e-01
4 50574.423600 0.954383 8.540000 8.551932 0.020000   1.135e+00 -4.241e-01
5 50574.423600 0.954383 7.995000 8.004996 0.020000   1.135e+00 -4.241e-01
3 50575.290300 0.048587 9.217000 9.234855 0.020000   1.036e+00 -9.893e-01
4 50575.290300 0.048587 8.618000 8.631463 0.020000   1.036e+00 -9.893e-01
5 50575.290300 0.048587 8.052000 8.069987 0.020000   1.036e+00 -9.893e-01
3 50575.397000 0.060185 9.221000 9.246338 0.020000   9.643e-01 -1.034e+00
4 50575.397000 0.060185 8.622000 8.641697 0.020000   9.643e-01 -1.034e+00
5 50575.397000 0.060185 8.055000 8.079075 0.020000   9.643e-01 -1.034e+00
3 50576.295200 0.157813 9.310000 9.320841 0.020000   1.773e-01 -1.199e+00
4 50576.295200 0.157813 8.707000 8.711571 0.020000   1.773e-01 -1.199e+00
5 50576.295200 0.157813 8.120000 8.144695 0.020000   1.773e-01 -1.199e+00
3 50576.382100 0.167259 9.306000 9.324317 0.020000   1.143e-01 -1.197e+00
4 50576.382100 0.167259 8.690000 8.715117 0.020000   1.143e-01 -1.197e+00
5 50576.382100 0.167259 8.135000 8.148305 0.020000   1.143e-01 -1.197e+00
3 50577.385100 0.276278 9.335000 9.293770 0.020000   -1.318e-01 -9.076e-01
4 50577.385100 0.276278 8.742000 8.692665 0.020000   -1.318e-01 -9.076e-01
5 50577.385100 0.276278 8.186000 8.133290 0.020000   -1.318e-01 -9.076e-01
3 50578.275700 0.373080 9.215000 9.193168 0.020000   -2.724e-01 -2.161e-01
4 50578.275700 0.373080 8.622000 8.611426 0.020000   -2.724e-01 -2.161e-01
5 50578.275700 0.373080 8.071000 8.069841 0.020000   -2.724e-01 -2.161e-01
3 50578.317300 0.377602 9.208000 9.188338 0.020000   -2.948e-01 -1.769e-01
4 50578.317300 0.377602 8.629000 8.607695 0.020000   -2.948e-01 -1.769e-01
5 50578.317300 0.377602 8.073000 8.067121 0.020000   -2.948e-01 -1.769e-01
3 50580.301400 0.593260 9.051000 9.030440 0.020000   -1.107e+00 1.139e+00
4 50580.301400 0.593260 8.511000 8.486636 0.020000   -1.107e+00 1.139e+00
5 50580.301400 0.593260 7.996000 7.979908 0.020000   -1.107e+00 1.139e+00
3 50580.374500 0.601206 9.023000 9.025863 0.020000   -1.060e+00 1.149e+00
4 50580.374500 0.601206 8.476000 8.482357 0.020000   -1.060e+00 1.149e+00
5 50580.374500 0.601206 7.957000 7.975903 0.020000   -1.060e+00 1.149e+00
