          20          19
   0.00000      0.200000E-01  0.500000E-01  0.800000E-01  0.100000      0.120000      0.140000      0.160000      0.180000      0.210000      0.240000      0.300000      0.350000      0.400000      0.450000      0.500000      0.600000      0.800000       1.00000    
   18 -0.158575E-03 -0.150494E-04 -0.178262E-03  0.335290E-04 -0.252975E-03 -0.364182E-04 -0.138960E-03  0.121369E-03 -0.646530E-04  0.733092E-04  0.140094E-03 -0.565321E-04  0.313388E-03 -0.120634E-03  0.909487E-04 -0.323057E-04  0.184473E-03 -0.944716E-04 -0.257938E-03  0.128530E-04 -0.428702E-03  0.193479E-05 -0.395573E-03  0.131226E-03 -0.325608E-03  0.238326E-03  0.143621E-03  0.415533E-03  0.623596E-04  0.400714E-03 -0.172729E-03 -0.359029E-03 -0.133448E-03 -0.418291E-03 -0.277182E-04 -0.982311E-04 -0.578852E-04 -0.102409E-03
   19 -0.768975E-04 -0.552935E-04  0.495645E-04 -0.133632E-04 -0.754447E-04 -0.127439E-03 -0.969437E-05 -0.326777E-03  0.288926E-04 -0.427002E-03 -0.550499E-04 -0.301510E-03 -0.177462E-03 -0.649816E-04 -0.255225E-03 -0.130085E-03 -0.854201E-04  0.722718E-04  0.323172E-04 -0.186730E-03 -0.153213E-03 -0.115042E-03  0.133845E-03  0.939648E-04  0.271915E-04 -0.161994E-03 -0.970100E-04 -0.353755E-03  0.689676E-04 -0.325684E-03 -0.325030E-03  0.133608E-05 -0.339241E-04  0.528299E-04 -0.233350E-04 -0.134617E-03 -0.107182E-03 -0.571608E-04
   20 -0.230873E-03 -0.156252E-03 -0.223609E-03 -0.272145E-03 -0.165655E-03 -0.165533E-03 -0.146726E-03  0.623731E-04 -0.260686E-03 -0.529345E-04 -0.881970E-04  0.675658E-04  0.175205E-03  0.755065E-04  0.179210E-03 -0.173370E-04  0.118777E-04 -0.272451E-03 -0.403789E-03  0.606440E-04 -0.301109E-03  0.127803E-04 -0.108513E-03 -0.290152E-03  0.178029E-04 -0.150324E-03  0.521362E-04 -0.407733E-04 -0.139480E-03  0.193049E-03 -0.141313E-03  0.221312E-04 -0.311714E-03 -0.155413E-03 -0.802376E-04 -0.702276E-04 -0.323982E-04 -0.634925E-04
    1   1.00000     -0.704418E-16   1.00000     -0.556004E-16   1.00000     -0.407589E-16   1.00000     -0.259175E-16   1.00000     -0.514740E-16   1.00000     -0.770305E-16   1.00000     -0.102587E-15   1.00000     -0.332847E-16   1.00000      0.360177E-16   1.00000      0.105320E-15   1.00000      0.556806E-16   1.00000      0.604127E-17   1.00000     -0.435981E-16   1.00000      0.504786E-16   1.00000      0.144555E-15   1.00000      0.238632E-15   1.00000      0.306573E-15   1.00000      0.374513E-15   1.00000      0.442454E-15
    2  0.424302E-01  0.816138E-01  0.964536E-02  0.115707     -0.130084E-01  0.767941E-01 -0.106547E-01  0.555076E-01 -0.245987E-01  0.705157E-02 -0.656518E-01 -0.197390E-01 -0.102161     -0.268408E-01 -0.965651E-01 -0.158622E-01 -0.152623     -0.586871E-02 -0.167479     -0.147720E-01 -0.130997     -0.259130E-01 -0.140696     -0.234160E-01 -0.199902     -0.200406E-01 -0.195247      0.956893E-02 -0.167809     -0.373935E-01 -0.229828      0.873504E-02 -0.213745     -0.252492E-01 -0.226426     -0.134938E-01 -0.197191     -0.939514E-02
    3 -0.105897E-01 -0.390460E-01 -0.141993E-01 -0.394291E-01 -0.188475E-01 -0.398500E-01 -0.142464E-01 -0.424343E-01 -0.126607E-01 -0.194664E-01 -0.207597E-01 -0.197832E-02 -0.121918E-01  0.153377E-02 -0.844912E-02 -0.159315E-01  0.293207E-02 -0.493604E-02  0.135464E-01  0.136983E-01  0.202649E-01  0.135627E-01  0.177165E-01  0.140841E-01  0.481169E-01  0.230071E-01  0.650482E-01  0.134231E-01  0.367736E-01  0.103987E-01  0.677975E-01  0.489814E-02  0.755215E-01  0.207208E-01  0.821505E-01 -0.102933E-01  0.732695E-01 -0.213024E-01
    4  0.822020E-02  0.118774E-01  0.126668E-01  0.169339E-01 -0.950848E-03  0.111951E-01  0.482772E-02  0.131161E-01  0.539379E-02  0.124115E-01  0.134222E-01  0.108515E-01  0.173207E-01  0.817379E-02  0.121818E-01  0.246890E-01  0.192808E-01  0.680901E-02  0.820243E-02 -0.116324E-01  0.451741E-02 -0.938407E-02  0.151613E-02 -0.139382E-01 -0.123453E-01 -0.180998E-01 -0.181181E-01 -0.357457E-02 -0.193639E-01 -0.126773E-01 -0.294557E-01 -0.814629E-02 -0.311899E-01 -0.452645E-02 -0.322299E-01  0.245998E-02 -0.120490E-01  0.412968E-02
    5 -0.352807E-03 -0.958669E-03 -0.464929E-02 -0.613523E-03  0.573822E-02  0.477663E-02 -0.673178E-02 -0.544583E-03 -0.120846E-01 -0.395650E-02 -0.938724E-02 -0.454978E-02 -0.123489E-01 -0.395409E-02 -0.128101E-01 -0.442408E-02 -0.153051E-01  0.572789E-02 -0.117117E-01  0.856438E-02 -0.118043E-01  0.764677E-02 -0.121458E-01  0.491581E-02 -0.120146E-02  0.181704E-01  0.159528E-01  0.734880E-02  0.108738E-01  0.120870E-01  0.170566E-01  0.832435E-02  0.126831E-01  0.278207E-02  0.151492E-01 -0.142192E-02  0.334860E-02 -0.680970E-02
    6  0.511735E-02 -0.142921E-02  0.199584E-02 -0.760510E-03  0.613858E-02 -0.136793E-02  0.186779E-02  0.436827E-02  0.889585E-03 -0.380664E-03  0.302222E-02  0.264417E-02  0.564030E-02 -0.301652E-03 -0.700840E-03 -0.413303E-02  0.334006E-02 -0.886384E-03  0.725517E-02 -0.653935E-02  0.494513E-02  0.737713E-03  0.226969E-02 -0.285635E-02  0.284685E-03 -0.105244E-01 -0.153416E-01 -0.326894E-03 -0.305479E-02  0.970693E-03 -0.375877E-02 -0.159047E-02 -0.645668E-02 -0.138518E-02 -0.865901E-02  0.431540E-02  0.263484E-02  0.650681E-02
    7 -0.172599E-05  0.270471E-02 -0.398921E-02 -0.128533E-02 -0.510912E-02  0.231723E-02 -0.646267E-02 -0.606957E-03  0.511462E-02  0.311835E-02  0.280877E-02  0.480085E-02 -0.690559E-03  0.234944E-02 -0.196989E-02  0.265327E-02 -0.463149E-02  0.121389E-02 -0.331190E-02  0.350688E-02 -0.323074E-02 -0.485895E-02  0.364385E-03 -0.839628E-04  0.446365E-03  0.781247E-02  0.114264E-01 -0.480187E-02  0.995298E-03  0.848091E-03  0.311698E-02  0.682942E-02  0.226220E-02 -0.123746E-02  0.262553E-02 -0.655589E-03  0.287651E-02 -0.609509E-02
    8  0.957207E-03 -0.494847E-02 -0.493383E-02 -0.433410E-02 -0.660324E-02 -0.379578E-02 -0.152093E-02 -0.437270E-02 -0.153962E-02 -0.530556E-02 -0.228837E-02 -0.395950E-02 -0.358535E-02 -0.395557E-03 -0.589390E-02 -0.199844E-02 -0.462385E-03 -0.161215E-02  0.149622E-02 -0.266151E-02  0.142389E-02  0.275607E-02  0.197952E-02  0.255290E-02 -0.103550E-02 -0.150660E-02 -0.785064E-02  0.152655E-02  0.132996E-02  0.173007E-02 -0.257648E-02 -0.345094E-02 -0.302051E-02 -0.110499E-02 -0.473401E-02 -0.121051E-02 -0.282864E-02 -0.103218E-02
    9  0.328564E-02 -0.339728E-04  0.811376E-03  0.156580E-03  0.319333E-03  0.143918E-02  0.291541E-02  0.290596E-02  0.181313E-02 -0.535511E-03  0.738324E-03  0.526853E-03 -0.867847E-03  0.230368E-02 -0.549924E-02 -0.709351E-03 -0.234870E-02 -0.235698E-03 -0.207468E-02  0.446647E-03 -0.642515E-03  0.133683E-02 -0.248058E-02  0.360842E-03 -0.186310E-03 -0.166865E-02  0.233214E-02  0.340339E-02  0.335945E-02  0.342050E-02  0.433753E-02  0.287736E-02  0.102590E-02 -0.182857E-02  0.325196E-02 -0.483324E-03  0.437208E-02 -0.147972E-02
   10  0.373839E-03 -0.345807E-02 -0.561277E-02 -0.236123E-02 -0.357851E-03  0.848335E-03 -0.108363E-02  0.134870E-02 -0.848339E-03  0.274526E-02  0.306560E-03  0.134784E-02  0.159453E-02 -0.733617E-03  0.320457E-02 -0.496270E-02  0.153848E-02 -0.104216E-02  0.462518E-03  0.223115E-03  0.874991E-03 -0.241267E-03 -0.451530E-03  0.240025E-02 -0.464385E-04  0.383097E-03 -0.188440E-02  0.266205E-02 -0.357285E-02 -0.130210E-02 -0.141944E-02  0.138427E-02 -0.113165E-03  0.476647E-03 -0.273557E-02 -0.660289E-03 -0.149612E-02  0.167821E-02
   11  0.287978E-02 -0.331189E-03  0.244052E-02 -0.430293E-02 -0.389100E-02 -0.235155E-02 -0.275019E-02 -0.495761E-03 -0.394187E-03  0.664867E-03 -0.123916E-02 -0.352947E-03 -0.211186E-03  0.138053E-03  0.808480E-03 -0.497801E-03  0.218281E-02  0.806056E-03 -0.714877E-03 -0.105689E-02 -0.318828E-02  0.507203E-03 -0.122653E-02 -0.524678E-02 -0.354265E-03  0.128626E-02  0.427854E-02 -0.380207E-02  0.639894E-03  0.823965E-03 -0.433502E-03 -0.892068E-03  0.217253E-02 -0.122866E-02  0.941292E-03 -0.729722E-03  0.141983E-02 -0.216522E-02
   12 -0.168316E-03  0.228903E-03  0.245101E-02 -0.283037E-02  0.116080E-02  0.937896E-04  0.289899E-02  0.568245E-03 -0.223957E-03  0.171756E-02 -0.128603E-02  0.149857E-02  0.523538E-03  0.149896E-02  0.117394E-02  0.183849E-02 -0.221383E-02  0.951173E-03  0.596016E-03  0.139777E-02  0.172640E-02 -0.130111E-03 -0.294534E-03  0.362845E-02 -0.627463E-03 -0.119102E-03 -0.556788E-03  0.159214E-02 -0.298239E-03  0.417639E-04  0.113003E-02 -0.608972E-03 -0.529941E-03  0.124087E-02 -0.200068E-04  0.580637E-03  0.353919E-03  0.168294E-02
   13 -0.493956E-03  0.255491E-03  0.167072E-03  0.193466E-02 -0.731230E-03 -0.195862E-02  0.170864E-02 -0.528573E-02  0.178946E-02 -0.314840E-02  0.198926E-02 -0.155364E-02 -0.221135E-02 -0.882255E-03 -0.122044E-02 -0.340687E-03  0.625133E-03 -0.358682E-02  0.487232E-03 -0.150602E-02  0.556526E-03  0.147043E-02  0.529172E-03 -0.263486E-02 -0.653886E-03 -0.108896E-04  0.231147E-02  0.177857E-02  0.238458E-02  0.113514E-02  0.343963E-03  0.780758E-03  0.459851E-03  0.142813E-02  0.474453E-03  0.958591E-03 -0.128224E-02  0.327643E-03
   14 -0.389795E-03 -0.563042E-03  0.243307E-02  0.214414E-03  0.146828E-02  0.264244E-03 -0.624742E-03  0.186723E-02 -0.209983E-02 -0.206015E-02  0.269422E-04 -0.120435E-02  0.133880E-02  0.204540E-03  0.339395E-02  0.249140E-02 -0.132894E-02  0.140913E-02 -0.102520E-02  0.845515E-03 -0.177688E-02 -0.626848E-03 -0.184086E-03  0.112897E-02 -0.242167E-03 -0.307318E-03 -0.271877E-02 -0.177285E-02 -0.175725E-02  0.405487E-03  0.877790E-03 -0.140814E-03 -0.354003E-03 -0.292536E-03 -0.267897E-03 -0.264647E-03 -0.783227E-03  0.480253E-03
   15  0.117149E-02  0.560073E-03 -0.104715E-03  0.168584E-02 -0.122316E-02  0.430133E-03 -0.822347E-03  0.191913E-02 -0.509212E-03 -0.113916E-03 -0.273923E-04 -0.650565E-03  0.105968E-02  0.774796E-03  0.153102E-02  0.394184E-02  0.823760E-03 -0.881326E-03  0.103387E-02 -0.636802E-03 -0.412487E-03 -0.741745E-03  0.758165E-03 -0.139976E-02  0.990510E-03  0.515134E-03  0.103953E-02 -0.162728E-02  0.209818E-03 -0.109098E-02  0.149877E-02 -0.896012E-04 -0.119565E-03 -0.530493E-03  0.712789E-03 -0.337630E-03  0.253365E-03  0.176688E-04
   16 -0.120511E-02  0.640936E-03 -0.210523E-02 -0.589409E-03 -0.938415E-03 -0.701053E-03  0.114074E-04 -0.177961E-02  0.129320E-02  0.125833E-02  0.814382E-06  0.230997E-03 -0.692841E-03 -0.536640E-03 -0.196199E-02  0.672490E-03 -0.929169E-03  0.502436E-03  0.882823E-05  0.740808E-03 -0.365514E-03 -0.296706E-03 -0.163679E-02 -0.397509E-03 -0.230353E-02  0.402315E-03 -0.413631E-04  0.180212E-02 -0.843509E-03  0.177151E-02 -0.101151E-02  0.132740E-03  0.654747E-04 -0.120900E-03 -0.266123E-05  0.404379E-03 -0.972431E-03  0.843455E-03
   17 -0.483337E-03 -0.642305E-03  0.188045E-02 -0.214192E-02  0.167312E-02 -0.177267E-02 -0.902578E-03  0.867163E-04 -0.852449E-03  0.686990E-03 -0.361126E-03 -0.640876E-05 -0.593279E-03  0.295421E-03 -0.172968E-02  0.345592E-03  0.296469E-03  0.610728E-03 -0.378804E-04 -0.275163E-03  0.124603E-02 -0.837755E-03 -0.270808E-03  0.671520E-04  0.285116E-03 -0.546480E-03  0.165702E-02  0.224611E-03  0.235266E-04 -0.640206E-03 -0.794928E-03  0.940836E-03 -0.211182E-03  0.250330E-03 -0.586414E-03  0.512786E-04 -0.137476E-02 -0.556389E-04
   18  0.965609E-03  0.200574E-03  0.126773E-02  0.790901E-03 -0.172293E-02  0.639188E-03 -0.689168E-03  0.488418E-03  0.113868E-02  0.860767E-03  0.693301E-03  0.904930E-03 -0.437918E-03 -0.477033E-03 -0.207288E-02 -0.113223E-02 -0.452713E-03 -0.961394E-03  0.142769E-03 -0.834434E-03 -0.646684E-03  0.118971E-02 -0.104731E-02  0.511173E-03 -0.115007E-03  0.731228E-03 -0.775109E-03 -0.859227E-03 -0.226388E-02  0.851847E-03 -0.152053E-03  0.139958E-02  0.792099E-03  0.806379E-03  0.612057E-03  0.427655E-03  0.681566E-04 -0.880516E-04
   19 -0.662260E-04  0.343053E-03 -0.779927E-03 -0.595771E-03  0.693605E-03  0.175486E-03  0.108960E-02  0.189860E-02  0.566700E-04  0.244640E-03 -0.129952E-03  0.545327E-03 -0.181057E-04  0.175251E-05  0.301454E-03 -0.166273E-02 -0.350177E-03  0.553374E-05 -0.280179E-03  0.726620E-03 -0.794840E-05 -0.310643E-03 -0.322892E-03 -0.113145E-02 -0.405343E-03  0.527176E-03 -0.476701E-04 -0.931218E-03  0.116771E-02  0.199591E-03  0.256658E-03 -0.558125E-03 -0.172095E-04 -0.819399E-05  0.738019E-03 -0.655211E-03 -0.130698E-05 -0.143634E-03
   20  0.510411E-03 -0.553118E-03 -0.114177E-02  0.334408E-03 -0.141166E-02 -0.500162E-03 -0.761606E-03 -0.872174E-03  0.464096E-03  0.215375E-03  0.770906E-04 -0.485859E-03 -0.473611E-03 -0.378092E-03 -0.664374E-03  0.117813E-02  0.205147E-02  0.304618E-03  0.889310E-03 -0.192309E-03  0.201487E-03 -0.144054E-03  0.167718E-02  0.139562E-02  0.571029E-04 -0.282351E-03  0.518806E-03  0.895437E-04 -0.116576E-02  0.129356E-02  0.157811E-02  0.483038E-03  0.124521E-02  0.101755E-02  0.509062E-04  0.848570E-04 -0.384128E-05 -0.393824E-03
           0           0

