0.325000  -0.134739 -0.603809 -1.100565   199.829466 0.197404 10.284028 9.245953 8.653355 8.101797 0.053271 0.040280 0.037106 0.077862 0.062161 0.049726 0.040187 0.037087 0.170697 0.113125 0.085398 0.070550 0.102565 0.131425 0.101452 0.081018 0.067265 0.105609 0.155330 0.180199 0.187363 0.201301 8.726900 -1.847663 -1.847663 -1.847663 -1.847663 0.035009 0.040261 0.038962 0.034155
0.330000  -0.141042 -0.566889 -1.424447   258.590421 0.186227 10.276095 9.240507 8.648943 8.098335 0.050908 0.038711 0.035731 0.073995 0.059254 0.047580 0.038623 0.035713 0.161153 0.107102 0.081070 0.067130 0.097188 0.124283 0.096142 0.076958 0.064046 0.100045 0.146726 0.170075 0.176801 0.189886 8.722487 -1.733791 -1.733791 -1.733791 -1.733791 0.033762 0.038693 0.037473 0.032960
0.335000  -0.149020 -0.529039 -1.770093   321.265643 0.174863 10.268057 9.235018 8.644514 8.094879 0.048578 0.037195 0.034415 0.070124 0.056367 0.045472 0.037114 0.034398 0.151463 0.101021 0.076726 0.063717 0.091768 0.117054 0.090792 0.072889 0.060839 0.094435 0.137999 0.159789 0.166065 0.178278 8.718056 -1.616962 -1.616962 -1.616962 -1.616962 0.032577 0.037179 0.036041 0.031829
0.340000  -0.158774 -0.490311 -2.134372   387.274091 0.163332 10.259930 9.229499 8.640079 8.091441 0.046292 0.035743 0.033166 0.066261 0.053511 0.043414 0.035667 0.033150 0.141645 0.094896 0.072380 0.060323 0.086320 0.109755 0.085416 0.068823 0.057656 0.088792 0.129167 0.149361 0.155179 0.166497 8.713620 -1.497321 -1.497321 -1.497321 -1.497321 0.031463 0.035728 0.034673 0.030769
0.345000  -0.170389 -0.450756 -2.513977   456.002079 0.151657 10.251731 9.223964 8.635652 8.088031 0.044059 0.034361 0.031991 0.062417 0.050696 0.041413 0.034291 0.031978 0.131720 0.088741 0.068042 0.056958 0.080858 0.102403 0.080027 0.064772 0.054506 0.083130 0.120248 0.138813 0.144161 0.154567 8.709191 -1.375026 -1.375026 -1.375026 -1.375026 0.030426 0.034347 0.033377 0.029788
0.350000  -0.183933 -0.410431 -2.905454   526.808670 0.139860 10.243477 9.218425 8.631243 8.084659 0.041887 0.033056 0.030899 0.058603 0.047930 0.039478 0.032993 0.030887 0.121706 0.082572 0.063725 0.053632 0.075394 0.095011 0.074637 0.060748 0.051399 0.077463 0.111260 0.128165 0.133035 0.142509 8.704781 -1.250247 -1.250247 -1.250247 -1.250247 0.029474 0.033044 0.032161 0.028893
0.355000  -0.199457 -0.369398 -3.305228   599.031335 0.127962 10.235185 9.212897 8.626863 8.081335 0.039784 0.031836 0.029895 0.054829 0.045223 0.037616 0.031780 0.029883 0.111623 0.076402 0.059439 0.050355 0.069941 0.087597 0.069260 0.056759 0.048345 0.071803 0.102222 0.117436 0.121819 0.130346 8.700400 -1.123166 -1.123166 -1.123166 -1.123166 0.028612 0.031825 0.031030 0.028089
0.360000  -0.216993 -0.327719 -3.709638   671.991863 0.115985 10.226871 9.207390 8.622523 8.078068 0.037757 0.030706 0.028983 0.051104 0.042582 0.035833 0.030655 0.028973 0.101490 0.070243 0.055194 0.047135 0.064511 0.080175 0.063907 0.052816 0.045352 0.066163 0.093149 0.106648 0.110536 0.118101 8.696059 -0.993979 -0.993979 -0.993979 -0.993979 0.027845 0.030696 0.029991 0.027382
0.365000  -0.236555 -0.285462 -4.114961   745.002417 0.103952 10.218552 9.201916 8.618233 8.074865 0.035811 0.029669 0.028169 0.047437 0.040014 0.034135 0.029625 0.028160 0.091326 0.064108 0.050999 0.043980 0.059116 0.072760 0.058589 0.048929 0.042427 0.060555 0.084061 0.095819 0.099206 0.105795 8.691767 -0.862890 -0.862890 -0.862890 -0.862890 0.027177 0.029660 0.029046 0.026774
0.370000  -0.258138 -0.242696 -4.517446   817.371691 0.091884 10.210242 9.196487 8.614001 8.071733 0.033952 0.028730 0.027454 0.043836 0.037525 0.032527 0.028692 0.027447 0.081150 0.058009 0.046864 0.040897 0.053765 0.065365 0.053317 0.045104 0.039576 0.054988 0.074973 0.084969 0.087849 0.093451 8.687534 -0.730112 -0.730112 -0.730112 -0.730112 0.026611 0.028722 0.028200 0.026268
0.375000  -0.281719 -0.199494 -4.913345   888.411100 0.079803 10.201957 9.191111 8.609835 8.068678 0.032182 0.027890 0.026841 0.040307 0.035119 0.031011 0.027859 0.026835 0.070979 0.051958 0.042797 0.037891 0.048469 0.058004 0.048101 0.041349 0.036806 0.049474 0.065902 0.074118 0.076485 0.081090 8.683366 -0.595872 -0.595872 -0.595872 -0.595872 0.026148 0.027884 0.027455 0.025866
0.380000  -0.307255 -0.155930 -5.298943   957.440918 0.067728 10.193710 9.185798 8.605742 8.065706 0.030506 0.027151 0.026332 0.036857 0.032802 0.029591 0.027127 0.026327 0.060831 0.045963 0.038803 0.034968 0.043236 0.050689 0.042949 0.037672 0.034120 0.044022 0.056862 0.063285 0.065135 0.068734 8.679272 -0.460399 -0.460399 -0.460399 -0.460399 0.025790 0.027146 0.026811 0.025570
0.385000  -0.334685 -0.112082 -5.670588   1023.796314 0.055680 10.185516 9.180557 8.601728 8.062821 0.028925 0.026514 0.025925 0.033490 0.030576 0.028267 0.026497 0.025921 0.050723 0.040036 0.034889 0.032133 0.038076 0.043433 0.037869 0.034076 0.031523 0.038641 0.047870 0.052486 0.053816 0.056403 8.675257 -0.323934 -0.323934 -0.323934 -0.323934 0.025536 0.026510 0.026269 0.025377
0.390000  -0.363931 -0.068026 -6.024722   1086.833202 0.043679 10.177386 9.175394 8.597799 8.060025 0.027441 0.025977 0.025620 0.030211 0.028442 0.027042 0.025967 0.025618 0.040670 0.034184 0.031060 0.029388 0.032994 0.036246 0.032869 0.030567 0.029018 0.033337 0.038939 0.041741 0.042548 0.044118 8.671327 -0.186721 -0.186721 -0.186721 -0.186721 0.025383 0.025975 0.025829 0.025287
0.395000  -0.394897 -0.023843 -6.357910   1145.933856 0.031744 10.169334 9.170317 8.593960 8.057322 0.026053 0.025540 0.025414 0.027024 0.026404 0.025913 0.025536 0.025414 0.030689 0.028416 0.027321 0.026735 0.027999 0.029139 0.027955 0.027148 0.026605 0.028119 0.030083 0.031065 0.031348 0.031898 8.667486 -0.049010 -0.049010 -0.049010 -0.049010 0.025331 0.025539 0.025488 0.025298
0.400000  -0.427470 0.020388 -6.666869   1200.512221 0.019893 10.161370 9.165332 8.590213 8.054713 0.024760 0.025198 0.025305 0.023929 0.024459 0.024879 0.025201 0.025306 0.020795 0.022739 0.023675 0.024176 0.023095 0.022121 0.023133 0.023823 0.024287 0.022992 0.021314 0.020474 0.020232 0.019761 8.663738 0.088944 0.088944 0.088944 0.088944 0.025376 0.025199 0.025243 0.025405
0.405000  -0.461520 0.064585 -6.948492   1250.018869 0.008143 10.153504 9.160442 8.586561 8.052198 0.023560 0.024949 0.025289 0.020929 0.022609 0.023939 0.024959 0.025291 0.011000 0.017158 0.020123 0.021712 0.018287 0.015200 0.018406 0.020592 0.022063 0.017962 0.012643 0.009983 0.009217 0.007726 8.660085 0.226887 0.226887 0.226887 0.226887 0.025513 0.024951 0.025090 0.025604
0.410000  -0.496905 0.108667 -7.199876   1293.945546 -0.003489 10.145746 9.155653 8.583006 8.049777 0.022450 0.024789 0.025360 0.018025 0.020851 0.023088 0.024805 0.025363 0.001317 0.011679 0.016669 0.019341 0.013579 0.008385 0.013779 0.017457 0.019932 0.013031 0.004083 -0.000393 -0.001682 -0.004190 8.656528 0.364561 0.364561 0.364561 0.364561 0.025737 0.024792 0.025026 0.025891
0.415000  -0.533464 0.152555 -7.418346   1331.829282 -0.014988 10.138104 9.150967 8.579548 8.047449 0.021428 0.024710 0.025512 0.015215 0.019182 0.022324 0.024734 0.025517 -0.008240 0.006306 0.013311 0.017062 0.008974 0.001682 0.009255 0.014418 0.017892 0.008205 -0.004358 -0.010641 -0.012451 -0.015973 8.653069 0.501708 0.501708 0.501708 0.501708 0.026042 0.024715 0.025043 0.026258
0.420000  -0.571029 0.196169 -7.601474   1363.256007 -0.026339 10.130585 9.146385 8.576188 8.045211 0.020488 0.024709 0.025740 0.012498 0.017600 0.021639 0.024739 0.025746 -0.017662 0.001042 0.010050 0.014874 0.004473 -0.004903 0.004835 0.011473 0.015941 0.003484 -0.012670 -0.020749 -0.023077 -0.027605 8.649708 0.638073 0.638073 0.638073 0.638073 0.026421 0.024715 0.025137 0.026698
0.425000  -0.609417 0.239429 -7.747100   1387.863665 -0.037529 10.123197 9.141911 8.572925 8.043061 0.019624 0.024776 0.026034 0.009873 0.016099 0.021030 0.024813 0.026042 -0.026938 -0.004110 0.006885 0.012773 0.000078 -0.011366 0.000519 0.008622 0.014075 -0.001129 -0.020845 -0.030706 -0.033547 -0.039074 8.646443 0.773403 0.773403 0.773403 0.773403 0.026866 0.024783 0.025299 0.027205
0.430000  -0.648434 0.282258 -7.853350   1405.344793 -0.048545 10.115945 9.137543 8.569756 8.040994 0.018832 0.024905 0.026389 0.007336 0.014676 0.020489 0.024948 0.026397 -0.036060 -0.009148 0.003814 0.010755 -0.004211 -0.017702 -0.003691 0.005862 0.012290 -0.005634 -0.028877 -0.040502 -0.043851 -0.050367 8.643273 0.907448 0.907448 0.907448 0.907448 0.027369 0.024914 0.025521 0.027768
0.435000  -0.687882 0.324582 -7.918650   1415.448560 -0.059376 10.108833 9.133281 8.566680 8.039006 0.018104 0.025087 0.026793 0.004884 0.013325 0.020009 0.025137 0.026803 -0.045019 -0.014071 0.000834 0.008815 -0.008395 -0.023909 -0.007796 0.003188 0.010581 -0.010031 -0.036759 -0.050127 -0.053979 -0.061471 8.640196 1.039963 1.039963 1.039963 1.039963 0.027921 0.025097 0.025796 0.028380
0.440000  -0.727551 0.366325 -7.941738   1417.982250 -0.070012 10.101865 9.129124 8.563692 8.037093 0.017432 0.025314 0.027239 0.002513 0.012039 0.019583 0.025370 0.027251 -0.053809 -0.018881 -0.002059 0.006949 -0.012474 -0.029983 -0.011799 0.000599 0.008942 -0.014321 -0.044486 -0.059574 -0.063920 -0.072377 8.637207 1.170710 1.170710 1.170710 1.170710 0.028512 0.025325 0.026113 0.029030
0.445000  -0.767227 0.407419 -7.921675   1412.812208 -0.080444 10.095044 9.125071 8.560790 8.035247 0.016809 0.025575 0.027717 0.000216 0.010811 0.019201 0.025638 0.027729 -0.062423 -0.023577 -0.004868 0.005150 -0.016452 -0.035925 -0.015700 -0.001912 0.007367 -0.018505 -0.052054 -0.068835 -0.073669 -0.083074 8.634303 1.299459 1.299459 1.299459 1.299459 0.029132 0.025588 0.026465 0.029708
0.450000  -0.806694 0.447793 -7.857851   1399.864236 -0.090663 10.088373 9.121119 8.557968 8.033464 0.016227 0.025862 0.028216 -0.002010 0.009634 0.018856 0.025931 0.028230 -0.070857 -0.028161 -0.007598 0.003413 -0.020330 -0.041733 -0.019504 -0.004350 0.005849 -0.022587 -0.059461 -0.077904 -0.083217 -0.093554 8.631480 1.425986 1.425986 1.425986 1.425986 0.029771 0.025876 0.026839 0.030404
0.455000  -0.845732 0.487384 -7.749987   1379.123468 -0.100664 10.081851 9.117264 8.555221 8.031736 0.015677 0.026164 0.028726 -0.004172 0.008502 0.018539 0.026239 0.028741 -0.079107 -0.032636 -0.010254 0.001730 -0.024112 -0.047407 -0.023213 -0.006719 0.004382 -0.026569 -0.066702 -0.086777 -0.092559 -0.103810 8.628732 1.550078 1.550078 1.550078 1.550078 0.030419 0.026179 0.027228 0.031108
0.460000  -0.884121 0.526130 -7.598142   1350.633745 -0.110440 10.075480 9.113502 8.552545 8.030056 0.015150 0.026471 0.029236 -0.006277 0.007404 0.018239 0.026552 0.029252 -0.087169 -0.037004 -0.012843 0.000094 -0.027802 -0.052949 -0.026832 -0.009026 0.002957 -0.030454 -0.073778 -0.095449 -0.101691 -0.113836 8.626054 1.671533 1.671533 1.671533 1.671533 0.031064 0.026487 0.027619 0.031807
0.465000  -0.921641 0.563974 -7.402707   1314.496494 -0.119986 10.069260 9.109830 8.549932 8.028417 0.014637 0.026772 0.029736 -0.008331 0.006334 0.017948 0.026859 0.029754 -0.095041 -0.041268 -0.015369 -0.001501 -0.031404 -0.058360 -0.030364 -0.011278 0.001567 -0.034247 -0.080688 -0.103917 -0.110608 -0.123627 8.623440 1.790158 1.790158 1.790158 1.790158 0.031695 0.026789 0.028003 0.032492
0.470000  -0.958076 0.600860 -7.164402   1270.869169 -0.129300 10.063188 9.106242 8.547377 8.026811 0.014129 0.027057 0.030215 -0.010342 0.005282 0.017657 0.027149 0.030234 -0.102723 -0.045433 -0.017840 -0.003065 -0.034924 -0.063643 -0.033816 -0.013482 0.000204 -0.037953 -0.087431 -0.112179 -0.119308 -0.133178 8.620884 1.905776 1.905776 1.905776 1.905776 0.032302 0.027076 0.028368 0.033152
0.475000  -0.993215 0.636738 -6.884269   1219.963254 -0.138377 10.057263 9.102734 8.544873 8.025231 0.013616 0.027316 0.030663 -0.012316 0.004241 0.017354 0.027414 0.030682 -0.110214 -0.049503 -0.020263 -0.004605 -0.038366 -0.068800 -0.037192 -0.015644 -0.001141 -0.041576 -0.094008 -0.120234 -0.127789 -0.142487 8.618380 2.018218 2.018218 2.018218 2.018218 0.032874 0.027336 0.028706 0.033775
0.480000  -1.026852 0.671564 -6.563666   1162.041894 -0.147217 10.051483 9.099299 8.542414 8.023668 0.013089 0.027538 0.031068 -0.014262 0.003201 0.017032 0.027642 0.031089 -0.117513 -0.053482 -0.022643 -0.006129 -0.041736 -0.073835 -0.040498 -0.017771 -0.002475 -0.045122 -0.100422 -0.128082 -0.136050 -0.151552 8.615919 2.127331 2.127331 2.127331 2.127331 0.033401 0.027559 0.029004 0.034350
0.485000  -1.058787 0.705296 -6.204247   1097.417156 -0.155819 10.045846 9.095933 8.539993 8.022114 0.012539 0.027714 0.031421 -0.016186 0.002155 0.016680 0.027822 0.031443 -0.124623 -0.057376 -0.024987 -0.007644 -0.045040 -0.078751 -0.043740 -0.019871 -0.003807 -0.048596 -0.106673 -0.135723 -0.144091 -0.160372 8.613497 2.232977 2.232977 2.232977 2.232977 0.033871 0.027736 0.029253 0.034868
0.490000  -1.088833 0.737897 -5.807955   1026.446978 -0.164183 10.040347 9.092630 8.537602 8.020562 0.011957 0.027834 0.031712 -0.018095 0.001093 0.016289 0.027947 0.031735 -0.131545 -0.061189 -0.027304 -0.009159 -0.048284 -0.083552 -0.046923 -0.021951 -0.005144 -0.052003 -0.112766 -0.143158 -0.151913 -0.168946 8.611105 2.335029 2.335029 2.335029 2.335029 0.034275 0.027856 0.029444 0.035318
0.495000  -1.116809 0.769333 -5.377002   949.531842 -0.172310 10.034983 9.089383 8.535236 8.019004 0.011335 0.027888 0.031931 -0.019998 0.000007 0.015851 0.028006 0.031955 -0.138281 -0.064928 -0.029599 -0.010681 -0.051472 -0.088244 -0.050054 -0.024018 -0.006495 -0.055351 -0.118702 -0.150389 -0.159517 -0.177276 8.608738 2.433376 2.433376 2.433376 2.433376 0.034603 0.027911 0.029566 0.035691
0.500000  -1.142549 0.799578 -4.913851   867.111188 -0.180201 10.029750 9.086187 8.532886 8.017433 0.010663 0.027867 0.032070 -0.021901 -0.001109 0.015358 0.027990 0.032094 -0.144834 -0.068597 -0.031879 -0.012218 -0.054613 -0.092830 -0.053138 -0.026079 -0.007868 -0.058643 -0.124485 -0.157418 -0.166904 -0.185362 8.606388 2.527924 2.527924 2.527924 2.527924 0.034847 0.027892 0.029612 0.035978
0.505000  -1.165898 0.828609 -4.421191   779.659630 -0.187858 10.024644 9.083036 8.530548 8.015842 0.009936 0.027764 0.032119 -0.023811 -0.002264 0.014800 0.027892 0.032145 -0.151208 -0.072202 -0.034151 -0.013776 -0.057710 -0.097315 -0.056182 -0.028141 -0.009268 -0.061887 -0.130119 -0.164248 -0.174079 -0.193206 8.604048 2.618591 2.618591 2.618591 2.618591 0.034997 0.027790 0.029573 0.036169
0.510000  -1.186717 0.856405 -3.901921   687.682986 -0.195284 10.019660 9.079924 8.528215 8.014224 0.009145 0.027571 0.032072 -0.025734 -0.003464 0.014172 0.027703 0.032099 -0.157405 -0.075749 -0.036422 -0.015363 -0.060771 -0.101704 -0.059191 -0.030209 -0.010703 -0.065088 -0.135609 -0.170882 -0.181043 -0.200812 8.601714 2.705310 2.705310 2.705310 2.705310 0.035047 0.027597 0.029440 0.036258
0.515000  -1.204878 0.882954 -3.359120   591.714167 -0.202483 10.014794 9.076846 8.525880 8.012572 0.008283 0.027281 0.031922 -0.027677 -0.004717 0.013467 0.027416 0.031949 -0.163429 -0.079242 -0.038696 -0.016984 -0.063800 -0.106002 -0.062171 -0.032291 -0.012180 -0.068251 -0.140958 -0.177325 -0.187801 -0.208183 8.599379 2.788030 2.788030 2.788030 2.788030 0.034988 0.027308 0.029208 0.036237
0.520000  -1.220274 0.908245 -2.796022   492.308955 -0.209458 10.010041 9.073797 8.523539 8.010882 0.007345 0.026887 0.031661 -0.029645 -0.006027 0.012677 0.027026 0.031689 -0.169286 -0.082687 -0.040979 -0.018646 -0.066803 -0.110213 -0.065128 -0.034391 -0.013704 -0.071381 -0.146171 -0.183579 -0.194355 -0.215321 8.597037 2.866715 2.866715 2.866715 2.866715 0.034815 0.026915 0.028869 0.036100
0.525000  -1.232810 0.932273 -2.215991   390.041693 -0.216214 10.005398 9.070771 8.521186 8.009147 0.006325 0.026384 0.031284 -0.031643 -0.007401 0.011799 0.026528 0.031313 -0.174978 -0.086089 -0.043277 -0.020353 -0.069784 -0.114343 -0.068064 -0.036515 -0.015281 -0.074483 -0.151251 -0.189650 -0.200711 -0.222231 8.594684 2.941341 2.941341 2.941341 2.941341 0.034522 0.026413 0.028419 0.035841
0.530000  -1.242411 0.955036 -1.622492   285.500922 -0.222753 10.000859 9.067765 8.518818 8.007364 0.005220 0.025768 0.030788 -0.033676 -0.008842 0.010826 0.025915 0.030817 -0.180511 -0.089451 -0.045594 -0.022110 -0.072748 -0.118395 -0.070987 -0.038666 -0.016914 -0.077562 -0.156205 -0.195541 -0.206872 -0.228918 8.592314 3.011899 3.011899 3.011899 3.011899 0.034105 0.025798 0.027853 0.035456
0.535000  -1.249019 0.976537 -1.019061   179.284988 -0.229081 9.996420 9.064774 8.516429 8.005528 0.004024 0.025035 0.030168 -0.035747 -0.010354 0.009757 0.025185 0.030198 -0.185888 -0.092778 -0.047934 -0.023921 -0.075699 -0.122374 -0.073898 -0.040850 -0.018608 -0.080622 -0.161035 -0.201256 -0.212842 -0.235385 8.589925 3.078392 3.078392 3.078392 3.078392 0.033560 0.025065 0.027166 0.034940
0.540000  -1.252591 0.996782 -0.409278   71.997643 -0.235202 9.992078 9.061796 8.514017 8.003637 0.002735 0.024182 0.029421 -0.037861 -0.011941 0.008587 0.024335 0.029452 -0.191114 -0.096074 -0.050300 -0.025789 -0.078640 -0.126283 -0.076802 -0.043069 -0.020366 -0.083665 -0.165745 -0.206801 -0.218627 -0.241636 8.587512 3.140838 3.140838 3.140838 3.140838 0.032883 0.024213 0.026357 0.034293
0.545000  -1.253107 1.015780 0.203264   -35.756336 -0.241121 9.987829 9.058826 8.511579 8.001688 0.001351 0.023207 0.028546 -0.040018 -0.013604 0.007315 0.023363 0.028577 -0.196192 -0.099341 -0.052695 -0.027717 -0.081575 -0.130126 -0.079702 -0.045326 -0.022190 -0.086696 -0.170340 -0.212178 -0.224230 -0.247678 8.585074 3.199265 3.199265 3.199265 3.199265 0.032074 0.023238 0.025424 0.033510
0.550000  -1.250560 1.033545 0.814986   -143.375482 -0.246842 9.983669 9.055863 8.509114 7.999680 -0.000129 0.022109 0.027541 -0.042222 -0.015346 0.005939 0.022268 0.027573 -0.201127 -0.102582 -0.055120 -0.029705 -0.084506 -0.133905 -0.082599 -0.047623 -0.024082 -0.089716 -0.174823 -0.217393 -0.229655 -0.253513 8.582608 3.253712 3.253712 3.253712 3.253712 0.031131 0.022141 0.024365 0.032593
0.555000  -1.244964 1.050091 1.422355   -250.265915 -0.252369 9.979596 9.052904 8.506619 7.997610 -0.001706 0.020888 0.026408 -0.044473 -0.017166 0.004459 0.021050 0.026440 -0.205922 -0.105799 -0.057577 -0.031756 -0.087433 -0.137624 -0.085497 -0.049960 -0.026043 -0.092727 -0.179197 -0.222448 -0.234907 -0.259147 8.580112 3.304229 3.304229 3.304229 3.304229 0.030055 0.020920 0.023180 0.031540
0.560000  -1.236350 1.065439 2.021911   -355.845533 -0.257705 9.975608 9.049950 8.504094 7.995481 -0.003379 0.019545 0.025145 -0.046771 -0.019065 0.002876 0.019709 0.025178 -0.210580 -0.108993 -0.060067 -0.033868 -0.090359 -0.141284 -0.088394 -0.052338 -0.028071 -0.095730 -0.183464 -0.227347 -0.239988 -0.264582 8.577587 3.350874 3.350874 3.350874 3.350874 0.028846 0.019578 0.021870 0.030352
0.565000  -1.224764 1.079609 2.610291   -459.548095 -0.262856 9.971703 9.046999 8.501540 7.993291 -0.005147 0.018082 0.023757 -0.049116 -0.021042 0.001191 0.018248 0.023790 -0.215103 -0.112166 -0.062589 -0.036041 -0.093284 -0.144886 -0.091293 -0.054757 -0.030168 -0.098726 -0.187627 -0.232094 -0.244903 -0.269824 8.575032 3.393715 3.393715 3.393715 3.393715 0.027507 0.018115 0.020438 0.029033
0.570000  -1.210271 1.092623 3.184262   -560.827178 -0.267823 9.967880 9.044052 8.498957 7.991043 -0.007007 0.016502 0.022244 -0.051507 -0.023094 -0.000593 0.016670 0.022278 -0.219495 -0.115317 -0.065142 -0.038274 -0.096207 -0.148431 -0.094192 -0.057216 -0.032330 -0.101715 -0.191687 -0.236690 -0.249654 -0.274875 8.572449 3.432827 3.432827 3.432827 3.432827 0.026040 0.016535 0.018886 0.027584
0.575000  -1.192950 1.104507 3.740741   -659.159987 -0.272610 9.964137 9.041110 8.496348 7.988739 -0.008958 0.014807 0.020612 -0.053941 -0.025219 -0.002473 0.014977 0.020646 -0.223756 -0.118445 -0.067724 -0.040565 -0.099128 -0.151919 -0.097091 -0.059712 -0.034556 -0.104695 -0.195646 -0.241138 -0.254243 -0.279739 8.569840 3.468290 3.468290 3.468290 3.468290 0.024449 0.014841 0.017218 0.026010
0.580000  -1.172897 1.115286 4.276820   -754.050992 -0.277219 9.960475 9.038174 8.493714 7.986383 -0.010993 0.013003 0.018865 -0.056416 -0.027414 -0.004446 0.013175 0.018899 -0.227889 -0.121549 -0.070334 -0.042909 -0.102043 -0.155350 -0.099987 -0.062243 -0.036841 -0.107666 -0.199504 -0.245440 -0.258673 -0.284418 8.567205 3.500190 3.500190 3.500190 3.500190 0.022739 0.013037 0.015437 0.024316
0.585000  -1.150221 1.124989 4.789789   -845.035374 -0.281652 9.956895 9.035247 8.491059 7.983977 -0.013110 0.011095 0.017008 -0.058928 -0.029674 -0.006506 0.011268 0.017043 -0.231892 -0.124628 -0.072967 -0.045304 -0.104952 -0.158723 -0.102878 -0.064806 -0.039183 -0.110623 -0.203261 -0.249597 -0.262944 -0.288913 8.564550 3.528618 3.528618 3.528618 3.528618 0.020915 0.011130 0.013550 0.022506
0.590000  -1.125042 1.133641 5.277154   -931.682254 -0.285910 9.953398 9.032332 8.488386 7.981527 -0.015303 0.009089 0.015047 -0.061473 -0.031994 -0.008648 0.009263 0.015082 -0.235768 -0.127678 -0.075620 -0.047744 -0.107851 -0.162035 -0.105761 -0.067396 -0.041576 -0.113566 -0.206916 -0.253608 -0.267058 -0.293227 8.561877 3.553667 3.553667 3.553667 3.553667 0.018985 0.009123 0.011563 0.020587
0.595000  -1.097496 1.141273 5.736656   -1013.597690 -0.289993 9.949984 9.029433 8.485701 7.979038 -0.017565 0.006991 0.012989 -0.064045 -0.034368 -0.010865 0.007166 0.013024 -0.239514 -0.130697 -0.078288 -0.050224 -0.110736 -0.165285 -0.108632 -0.070009 -0.044015 -0.116490 -0.210468 -0.257475 -0.271015 -0.297360 8.559191 3.575431 3.575431 3.575431 3.575431 0.016953 0.007026 0.009481 0.018567
0.600000  -1.067725 1.147912 6.166290   -1090.427398 -0.293903 9.946658 9.026554 8.483007 7.976516 -0.019890 0.004809 0.010842 -0.066641 -0.036791 -0.013151 0.004985 0.010878 -0.243130 -0.133680 -0.080966 -0.052739 -0.113603 -0.168469 -0.111486 -0.072639 -0.046494 -0.119390 -0.213915 -0.261195 -0.274814 -0.301312 8.556498 3.594007 3.594007 3.594007 3.594007 0.014829 0.004844 0.007314 0.016452
0.605000  -1.035885 1.153586 6.564312   -1161.859207 -0.297637 9.943422 9.023700 8.480313 7.973967 -0.022270 0.002551 0.008614 -0.069252 -0.039254 -0.015497 0.002728 0.008650 -0.246613 -0.136622 -0.083648 -0.055281 -0.116447 -0.171584 -0.114319 -0.075280 -0.049005 -0.122262 -0.217254 -0.264768 -0.278455 -0.305084 8.553803 3.609491 3.609491 3.609491 3.609491 0.012621 0.002586 0.005068 0.014252
0.610000  -1.002137 1.158323 6.929256   -1227.625188 -0.301196 9.940280 9.020877 8.477622 7.971398 -0.024697 0.000225 0.006313 -0.071872 -0.041752 -0.017897 0.000403 0.006349 -0.249962 -0.139519 -0.086327 -0.057844 -0.119261 -0.174625 -0.117125 -0.077925 -0.051543 -0.125100 -0.220482 -0.268191 -0.281934 -0.308673 8.551112 3.621976 3.621976 3.621976 3.621976 0.010337 0.000261 0.002753 0.011974
0.615000  -0.966650 1.162150 7.259938   -1287.503464 -0.304576 9.937236 9.018091 8.474943 7.968818 -0.027164 -0.002159 0.003949 -0.074495 -0.044275 -0.020341 -0.001981 0.003985 -0.253173 -0.142365 -0.088998 -0.060421 -0.122040 -0.177587 -0.119897 -0.080567 -0.054098 -0.127898 -0.223596 -0.271462 -0.285251 -0.312077 8.548433 3.631556 3.631556 3.631556 3.631556 0.007986 -0.002123 0.000377 0.009629
0.620000  -0.929597 1.165091 7.555465   -1341.319662 -0.307775 9.934296 9.015348 8.472283 7.966233 -0.029661 -0.004593 0.001531 -0.077112 -0.046815 -0.022821 -0.004414 0.001567 -0.256242 -0.145154 -0.091651 -0.063002 -0.124777 -0.180464 -0.122628 -0.083200 -0.056663 -0.130650 -0.226590 -0.274578 -0.288401 -0.315295 8.545773 3.638320 3.638320 3.638320 3.638320 0.005578 -0.004557 -0.002050 0.007225
0.625000  -0.891155 1.167172 7.815239   -1388.947994 -0.310790 9.931464 9.012657 8.469649 7.963653 -0.032179 -0.007066 -0.000932 -0.079715 -0.049364 -0.025327 -0.006887 -0.000896 -0.259165 -0.147878 -0.094280 -0.065580 -0.127465 -0.183252 -0.125313 -0.085813 -0.059230 -0.133349 -0.229460 -0.277533 -0.291381 -0.318324 8.543139 3.642352 3.642352 3.642352 3.642352 0.003122 -0.007030 -0.004519 0.004773
0.630000  -0.851504 1.168414 8.038954   -1430.311948 -0.313616 9.928746 9.010023 8.467050 7.961086 -0.034709 -0.009570 -0.003428 -0.082295 -0.051912 -0.027850 -0.009390 -0.003392 -0.261936 -0.150532 -0.096876 -0.068145 -0.130097 -0.185943 -0.127942 -0.088401 -0.061788 -0.135986 -0.232200 -0.280324 -0.294187 -0.321158 8.540540 3.643733 3.643733 3.643733 3.643733 0.000630 -0.009534 -0.007020 0.002282
0.635000  -0.810825 1.168839 8.226598   -1465.384570 -0.316250 9.926150 9.007455 8.464494 7.958541 -0.037242 -0.012093 -0.005949 -0.084845 -0.054451 -0.030380 -0.011913 -0.005913 -0.264551 -0.153106 -0.099431 -0.070690 -0.132664 -0.188530 -0.130508 -0.090952 -0.064331 -0.138556 -0.234804 -0.282946 -0.296814 -0.323795 8.537984 3.642537 3.642537 3.642537 3.642537 -0.001890 -0.012057 -0.009542 -0.000237
